store_id,store_name,address,city,lat,lng,rating,review_count,phone,tier_class,reckitt_tier,reckitt_score
ChIJGW4v2fKxzTER_ebSFg1iYVE,CAFé by 7-Eleven Tropicana Aman (3120),"41-G, Jalan Aman Tiara 3, Bandar Tropicana Aman",Telok Panglima Garang,2.9493257,101.5252437,3.3,3,,7-Eleven,Drop,4.57
ChIJByN4tUo4zDERaZhIms1NkQ8,7 Eleven Caltex Melawati,"Caltex Petrol Station, Jalan Bandar Melawati, Taman Melawati",Kuala Lumpur,3.211103899999999,101.7521501,3.3,3,,Fuel only,Drop,4.57
ChIJPUlurHndzTERR0KssAHKSDg,7-Eleven,Taman Sri Kaya,Seremban,2.725874700000001,101.9317068,2.8,4,,7-Eleven,Drop,4.51
ChIJl4aJeTdPzDERWEW7f09MY5w,7-Eleven • Perdana Exclusive Condominiums,"BG-07, Jalan PJU 8/1, Bandar Sri Damansara",Petaling Jaya,3.169585,101.6051721,2.8,4,03-7727 3631,7-Eleven,Drop,4.51
ChIJa_2H64PLzTERtRW0FI7dLq4,"7-Eleven, Jalan Bukit, Kajang (1478)","No. 23 (GF), Jalan S 10-1, Jalan Bukit, 43000 Kajang",Selangor,2.9892122,101.7910844,1.7,13,03-8734 4587,7-Eleven,Drop,4.49
ChIJL1bePAC_zTERXQ2w041yMSM,myNEWS,PMRR+HH,Sepang,2.7414419,101.6914271,2.3,6,,MyNEWS,Drop,4.48
ChIJ6Q7-Nt_AzTERtZVaGt0HAXs,7-Eleven Pekan Salak2201,"No 175, Ground Floor, Jalan Besar, Pekan, Salak",Sepang,2.7828089,101.7507935,2.3,6,,7-Eleven,Drop,4.48
ChIJadXmTQCxzTERETUfLGeSKPA,CAFé by 7-Eleven Amber Quayside Shoppes (3113),"Gamuda Kemuning, Ground Floor Unit 2 (GF-02 Quayside Shoppes @ Twentyfive.7, 25.7, Persiaran Oleander",Telok Panglima Garang,2.9535583,101.5523104,2.3,6,,7-Eleven,Drop,4.48
ChIJfXqlI1hNzDERNbdfiALDjs0,7-Eleven,"27, Jalan Pelabur B 23/B, Seksyen 23",Shah Alam,3.04553,101.5262168,2.3,6,03-5541 0910,7-Eleven,Drop,4.48
ChIJPXZB5GC_zTER2zwpX3Bg1VU,myNEWS Mitsui Outlet Park KLIA (G Floor),"LOT G-47, GROUND FLOOR, MITSUI OUTLET PARK KLIA, PERSIARAN KOMERSIAL, Kuala Lumpur International Airport",Sepang,2.779258999999999,101.676584,1.8,11,03-8660 2831,MyNEWS,Drop,4.47
ChIJy7DqZ8zgzTERwmg_6e4UQJY,7-Eleven,"323, Jalan Berlian, Taman Senawang Jaya",Seremban,2.6917583,101.9841204,4.0,2,,7-Eleven,Drop,4.39
ChIJDYXDJhNbzDER0OquNqYYjS4,"7 Eleven 1701 Jalan Bidara 8, Saujana Utama 3","2, Jalan Bidara 8, Bandar Saujana Utama",Sungai Buloh,3.2032516,101.4865806,2.0,8,,7-Eleven,Drop,4.39
ChIJ670uf_XNzTERF-GD3blmc7I,Familymart Mirai Residence,"Unit 1-9, Level 1, Mirai Residence Retail Shop",Kajang,2.963461499999999,101.7967689,1.3,28,,FamilyMart,Drop,4.38
ChIJDeRq5KBNzDER9o_0h_wFAqM,"7-Eleven Malaysia : Store 1474-Jalan Boling Padang, Shah Alam, Sel","No. 6, Jalan Boling Padang F 13/F, Seksyen 13",Shah Alam,3.076436299999999,101.5514113,2.1,7,03-5510 0685,7-Eleven,Drop,4.37
ChIJVZcpZTZJzDERoga1OeZNQTo,"myNEWS (Maru Kafe) Ibnu Sina KK6, UM","Lot F29, Kolej Kediaman Ibnu Sina (KK6, Universiti Malaya, Persiaran Gagasan",Kuala Lumpur,3.1144932,101.6541449,2.1,7,,MyNEWS,Drop,4.37
ChIJ6VnEw1e0zTERfqr_zW9sx90,7-Eleven Cafe 2579 Lestari Putra,Malaysia,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.9938591,101.6515714,2.4,5,,7-Eleven,Drop,4.3
ChIJpZVAx31TzDERue-vYChYuLU,myNEWS (Maru Kafe) CentralWalk i-City (G Floor),"NO. B-UG-07 UPPER GROUND FLOOR LEVEL I-SUITE, CENTRALWALK, I-city",Shah Alam,3.0651656,101.4815735,2.4,5,,MyNEWS,Drop,4.3
ChIJZ8QqhLbnzTERXL2x-CzTYgc,CAFé by 7-Eleven Taman Rasah Jaya Negeri Sembilan (3211),"No 689 (GF, Jalan RJ 1/6, Taman Rasah Jaya",Seremban,2.6818977,101.9398581,2.2,6,,7-Eleven,Drop,4.28
ChIJTTsaEAdJzDERLdu8Rl4p7Zg,myNEWS 0898 (Maru Kafe) Plaza Arkadia (G Floor),"B-G-15 PLAZA ARKADIA JALAN INTISARI PERDANA, Desa Parkcity",Kuala Lumpur,3.186401000000001,101.6349171,2.2,6,03-6261 3569,MyNEWS,Drop,4.28
ChIJH32V8po3zDERYfwRMro1XW0,7-Eleven,"No 17G, Jalan Setiawangsa 8, Taman Setiawangsa",Kuala Lumpur,3.178699599999999,101.741902,2.2,6,03-4251 6286,7-Eleven,Drop,4.28
ChIJL95zEQBDzDERrKJTDMIY0Ho,CAFé by 7-Eleven Gaia Boulevard Gamuda Gardens (3123),"No: 13 (Ground Floor, Gaia Boulevard, Bandar Rawang Gamuda Gardens",Rawang,3.2826229,101.5419226,2.2,6,,7-Eleven,Drop,4.28
ChIJdfMTXNlGzDERrsOA-DZ2mjM,CAFé by 7-Eleven Bandar Baru Selayang (190),"69, Jalan 2/16, Baru Selayang",Batu Caves,3.2564233,101.6561394,1.5,16,,7-Eleven,Drop,4.25
ChIJgQ9jeoxKzDEREnQHy2b87YU,7-Eleven,"63, Jalan 1/149D",Kuala Lumpur,3.0675209,101.6875618,1.5,15,,7-Eleven,Drop,4.16
ChIJcafR_J5IzDER649rGdeS9z8,7-Eleven 1160 Taman Sri Bintang,"7, Jalan 3/36, Taman Sri Bintang",Kuala Lumpur,3.188422,101.6415889,3.0,3,,7-Eleven,Drop,4.16
ChIJGYIg9rbHzTERxRmduM87jEU,CAFé by 7-Eleven Taman Desa Jati Nilai (1379),"Block A10-G (GF), Jalan Jati 9 Taman Desa Jati",Bandar Baru Nilai,2.8374087,101.7874367,2.5,4,,7-Eleven,Drop,4.02
ChIJKyQ3CLlTzDERvKqzG_BGWJM,myNEWS Seksyen U13 Setia Alam,"LOT E-16, NO. 1, SEKSYEN U13, Jalan Setia Dagang AL U13/AL, Setia Alam",Shah Alam,3.105693199999999,101.4690456,2.5,4,03-5031 8978,MyNEWS,Drop,4.02
ChIJc4-qVAxNzDERoFDZSZwLKV0,myNEWS (Maru Kafe) LRT Lembah Subang,"LOT C01 $ C02, CONCOURSE LEVEL LRT LEMBAH SUBANG DI ATAS SEBAHAGIAN LOT 32453 JLN LEMBAH SUBANG, PJU 1A/46, TAMAN PUTRA DAMAI, Ara Damansara",Petaling Jaya,3.112202799999999,101.5912178,2.5,4,,MyNEWS,Drop,4.02
ChIJLUIX-C65zTER1Hwq0R85FCU,CAFé by 7-Eleven Bandar Serenia (3095),"No. 7 (GF), Jalan Aman Serenia, 6, Persiaran Bandar Serenia",Sepang,2.8551861,101.704682,1.8,8,,7-Eleven,Drop,3.96
ChIJacb_KwC_zTERX81hYocB6EU,mynews,"43900, L5, 43900, Selangor",マレーシア,2.7402451,101.6835267,2.2,5,,MyNEWS,Drop,3.94
ChIJMyZHkUw3zDERNhigNVtCFkk,CAFé by 7-Eleven Boulevard Pandan 3/10 (2656),"No. G-15, Ground Floor, 28 Boulevard, Jalan Perdana 3/10, Pandan Perdana",Kuala Lumpur,3.1189708,101.7448144,2.2,5,,7-Eleven,Drop,3.94
ChIJDzdBXSxIzDERT81dm1NafW8,myNEWS Cap Square Centre (G Floor),"Cap Square Centre, LuLu, G27, Persiaran Capsquare, City Centre",Kuala Lumpur,3.1550793,101.6991084,2.0,6,03-2693 7375,MyNEWS,Drop,3.89
ChIJfaDatznPzTERY9WC3Pto0Ws,myNEWS University of Nottingham (Block H1),"THE UNIVERSITY OF NOTTINGHAM MALAYSIA CAMPUS, H1A29, INDOOR CAFETERIA BLOCK H1, B34",Semenyih,2.9442024,101.8757557,3.5,2,,MyNEWS,Drop,3.85
ChIJC6ZcSgBPzDER96laJcDk_5s,CAFé by 7-Eleven Dataran Prima PJ (1476),"No 23-1 (GF, Jalan PJU 1/39",Petaling Jaya,3.1178824,101.5945801,1.6,10,,7-Eleven,Drop,3.84
ChIJi2jKRVK1zTERo_9Iu85PB0U,7-Eleven Store 2329,"17, Jalan PSK 1, Pusat Perdagangan Seri Kembangan",Seri Kembangan,3.0141817,101.6974764,2.7,3,,7-Eleven,Drop,3.74
ChIJeQIzRehTzDERI6Q62HZdHjc,myNEWS (Maru Kafe) Plaza Azalea (G Floor),"G-11 PLAZA AZALEA NO.6, Persiaran Selangor, Seksyen 14",Shah Alam,3.0717808,101.5222979,2.7,3,03-5523 9362,MyNEWS,Drop,3.74
ChIJhY-dVu9NzDEREFo_OVXk0D0,7-Eleven Caltex SS 4D,"5, Jalan SS 4d/10, Ss 4",Petaling Jaya,3.1099066,101.5964875,2.7,3,,Fuel only,Drop,3.74
ChIJe-nI1I5FzDERcQfIzCnEyYA,myNEWS 0870 (Maru Kafe) D'sara Sentral,"Sentral, Lot R-G-6, Dsara Sungai Buloh, Jalan Welfare, Kampung Baru Sungai Buloh",Sungai Buloh,3.1990069,101.5778561,2.7,3,,MyNEWS,Drop,3.74
ChIJCUSw3fZIzDERsoJACKZvjqc,CAFé by 7-Eleven Plaza Damas (2537),"Unit No E 0-14 & E 0-16 (GF, Plaza Damas, Jalan Sri Hartamas, Taman Sri Hartamas",Kuala Lumpur,3.162835,101.6564919,1.5,11,,7-Eleven,Drop,3.73
ChIJHdeVpPo1zDERcBdTlyLQiaA,myNEWS (Maru Kafe) Bandar Sg Long,"NO. 35 (GROUND FLOOR, Jalan SL 1/3, Bandar Sungai Long",Cheras,3.0397349,101.7931288,1.5,10,03-9010 9447,MyNEWS,Drop,3.6
ChIJOQ8eUM3hzTERjlok0UBKxtQ,CAFé by 7-Eleven Taman Nusa Intan (3108),"9, Jalan Nusa Intan 2/1, Taman Nusa Intan",Seremban,2.7085298,102.0201906,2.0,5,,7-Eleven,Drop,3.58
ChIJzTV6r26zzTER4tGUTm1tlag,7-Eleven,"26, Jalan Puchong Permai 2, Taman Puchong Permai",Puchong,3.0096182,101.5993513,2.0,5,03-5885 0813,7-Eleven,Drop,3.58
ChIJj8nPiKZNzDERagFgt_wTQrg,myNEWS Da Men Mall (LG Floor),"LOT NO. LG-08, LOWER GROUND FLOOR, DAMEN, Persiaran Kewajipan, Usj 1",Subang Jaya,3.058457,101.592361,1.7,7,03-8011 4592,MyNEWS,Drop,3.54
ChIJt0DxEhDdzTER3bM6NwhHRMw,7-Eleven,"No 5 (GF, Jalan Seri Pandan 1, Taman Seri Pandan",Sikamat,2.7475077,101.9714305,1.6,8,,7-Eleven,Drop,3.52
ChIJmWoNXgDhzTERvp2-Ni34bfA,7-Eleven,"4-25, Jalan Nusa Intan 1",Seremban,2.7079985,102.0203445,5.0,1,,7-Eleven,Drop,3.47
ChIJH6w-Ub6_zTERiJIHZ6bRALc,myNEWS REDQ (4th Floor),"LEVEL 4, REDQ JALAN PEKELILING 5, ANGAN TERBANG ANTARABANGSA KUALA LUMPUR 2",Sepang,2.7440484,101.6849491,5.0,1,016-337 7102,MyNEWS,Drop,3.47
ChIJsWjKNgDfzTERTdcmaBUn4JA,7-Eleven Taman Warisan Mewah (3313),"WM 1, No.13 Jalan, Jalan Sikamat, Taman Warisan Mewah",Seremban,2.758177799999999,101.9823373,5.0,1,,7-Eleven,Drop,3.47
ChIJZx8v7s3GzTEROvsEiIkSm5c,7 Eleven 1925,"Persiaran Korporat, Bandar Baru Nilai",Nilai,2.8016738,101.7645936,5.0,1,,7-Eleven,Drop,3.47
ChIJTzZYoBfEzTERcgwT4MMyHt4,"7-Eleven Taman Semarak,Nilai (1949)","Jalan Pajam - Nilai - Salak, Bandar Baru Nilai",Nilai,2.8147211,101.8109114,5.0,1,,7-Eleven,Drop,3.47
ChIJrTotXADHzTERlvThSz6F9CI,7 Cafe (7 Eleven),Youth City Residence,Nilai,2.8204167,101.7957682,5.0,1,,7-Eleven,Drop,3.47
ChIJWfw1GPGxzTERL2NFiLP-MtQ,myNEWS (Maru Kafe) Tropicana Aman Recreational Hub,"Lot No. 6 & 7, Ground Floor, Tropicana Aman Recreational Hub. 2 Persiaran Tropicana Aman 1 Bandar Tropicana Aman",Telok Panglima Garang,2.9445301,101.5322954,5.0,1,,MyNEWS,Drop,3.47
ChIJqWJ8JADLzTER2rE9c9_phF4,7 Eleven,XPCM+53,Kajang,2.970589399999999,101.7334514,5.0,1,,7-Eleven,Drop,3.47
ChIJ_wrav1rJzTERC0XIDg_U2zo,7-Eleven,Malaysia,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.945478499999999,101.7852739,5.0,1,,7-Eleven,Drop,3.47
ChIJbwp-dMLPzTERBZAC9AjtNd4,CAFé by 7-Eleven Nottingham University (1487),"The University Of Nottingham Malaysia Campus, Block H, SA Building, B34",Semenyih,2.9443812,101.8757812,5.0,1,,7-Eleven,Drop,3.47
ChIJmfZXh5CrzTERI-NPg2HxFnI,7-Eleven Caltex,"Caltex, Taman Perindustrian Pandamaran",Pelabuhan Klang,2.9982666,101.4206337,5.0,1,,Fuel only,Drop,3.47
ChIJcwezRwC1zTER0eLUkvLP-QY,7 ELEVEN800,"Jalan BP 2, Bandar Bukit Puchong",Puchong,2.9895994,101.6298654,5.0,1,,7-Eleven,Drop,3.47
ChIJkao-d8ZTzDEReEBqY_SMVQ0,myNEWS Tesco Shah Alam (G Floor),"LOT G7, GROUND FLOOR, TESCO SHAH ALAM, NO. 2, JALAN SETIA PRIMA SU13/3 SEKSYEN 13, Setia Alam",Shah Alam,3.1070029,101.4446807,5.0,1,03-3343 5184,MyNEWS,Drop,3.47
ChIJt1AeSNlJzDERl0s7vt1g0W0,Bhpetromart,"Bhpetrol, Jalan Maharajalela, City Centre",Kuala Lumpur,3.1372214,101.7025191,5.0,1,,Fuel only,Drop,3.47
ChIJpzdnlF82zDERzNr5p8fakoY,CAFé by 7-Eleven Jalan Pandan Indah (1605),"No 15 (GF, Jalan Pandan Indah 1/23, Pandan Indah",Kuala Lumpur,3.1325642,101.7512347,5.0,1,,7-Eleven,Drop,3.47
ChIJ5e6wBV5IzDERgAhFPwKaylQ,myNEWS (Maru Kafe) Publika Shopping Gallery (UG Floor),"LOT NO. 8, LEVEL UG PUBLIKA SHOPPING GALLERY, NO. 1, Jalan Dutamas 1, Solaris Dutamas",Kuala Lumpur,3.171395699999999,101.6666668,1.2,17,03-6205 3491,MyNEWS,Drop,3.47
ChIJC-ErVfxJzDERZ_yvPP4SwD8,myNEWS (Maru Kafe) Block F Plaza Damas (Ground Floor),"F-0-1, BLOCK F, Plaza Damas, 60, Jalan Sri Hartamas 1",Kuala Lumpur,3.1627292,101.6561896,5.0,1,03-6206 2979,MyNEWS,Drop,3.47
ChIJyULgXABbzDER2_Lx3LU1FeQ,7 Eleven,"5, Jalan Melur 2, Bandar Saujana Utama",Sungai Buloh,3.210569,101.479643,5.0,1,,7-Eleven,Drop,3.47
ChIJ5SmsueM5zDERrVMxysXIyY4,myNEWS Melawati Mall (LG Floor),"LG-02(B), UP2-01, MELAWATI MALL, 355, Jalan Bandar Melawati, PUSAT BANDAR MELAWATI",Kuala Lumpur,3.2105037,101.7484232,5.0,1,03-4101 9392,MyNEWS,Drop,3.47
ChIJjeDHAQBpzDERu_ExDZxN1TU,7 Eleven 0814,"No: 75, Jalan Besar",Serendah,3.3697998,101.6085835,5.0,1,,7-Eleven,Drop,3.47
ChIJa41KjvxDzDERtWqMRip9f2s,myNEWS (Maru Kafe) KPJ Rawang,"Ground Floor (GF, KPJ Rawang, Jalan Rawang, Bandar Baru",Rawang,3.3207945,101.5791387,5.0,1,,MyNEWS,Drop,3.47
ChIJh7nVnm7LzTERUBKAuVoxJdI,7 Eleven (2499),"13, Persiaran Impian Indah, Taman Impian Indah",Seri Kembangan,3.0249804,101.7510226,1.6,7,,7-Eleven,Drop,3.33
ChIJuQMiaAPFzTER4voHIMpBTds,7-Eleven,Nilai,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8429737,101.8291617,1.7,6,,7-Eleven,Drop,3.31
ChIJQ_6o1APJzTERDycdeTBvhTo,CAFé by 7-Eleven Vista Bangi (2939),"No 1-07, Vista Bangi, Jalan TB 1/1",Kajang,2.9456114,101.7854685,1.7,6,,7-Eleven,Drop,3.31
ChIJy0JoRDxLzDER4NwiGfYeYC0,myNEWS Giant Hypermarket Kinrara (G Floor),"Lot G3, Giant Hypermarket Kinrara, Lot 449, Jalan BK5A/1, Bandar Kinrara, Bandar Kinrara 5",Puchong,3.0494929,101.6464674,1.7,6,03-8075 1064,MyNEWS,Drop,3.31
ChIJUQ50AKnnzTERS8cgC09uvLE,CAFé by 7-Eleven Rasah Prima Seremban Negeri Sembilan (2702),"No. 4 (GF, Jalan Rasah Prima 1, Pusat Komersial Rasah Prima",Seremban,2.6894732,101.9344213,3.0,2,,7-Eleven,Drop,3.3
ChIJL05FVgDHzTERqMWd-tMHW2U,7 Eleven Uni Square,"Persiaran Ilmu, Bandar Baru Nilai",Nilai,2.8296363,101.7867271,3.0,2,,7-Eleven,Drop,3.3
ChIJT--10di5zTERPb98ryP8vxU,myNEWS Xiamen University Malaysia,"BLOCK D6, UNIT G01, GROUND FLOOR, XIAMEN UNIVERSITY MALAYSIA, Jalan Sunsuria, BANDAR SUNSURIA",Sepang,2.8341036,101.7065531,3.0,2,,MyNEWS,Drop,3.3
ChIJIy6C6O3LzTERYd17rm7YLpc,myNEWS IOI City Mall (G Floor New Wing),"LOT GE-208, GROUND FLOOR, CITY, IOI CITY MALL NEW WING, Lebuh IRC, Ioi Resort",SEPANG,2.9690592,101.7160063,1.5,8,03-8953 8761,MyNEWS,Drop,3.3
ChIJb-Dtkl9LzDEROgFnIJAf8TQ,Familymart Caltex Sg Besi,"Caltex Sungai Besi, Lot 101528, Kuala Lumpur-Seremban Expressway, Mukim Petaling",Kuala Lumpur,3.0499506,101.705694,3.0,2,,Fuel only,Drop,3.3
ChIJZ4FGaw_5zDERLxf2mW--Q9Q,CAFé by 7-Eleven Jalan Kenari Jeram (3246),"17, Jalan Kenari 1, Taman Kenari",Jeram,3.1919796,101.3144736,3.0,2,,7-Eleven,Drop,3.3
ChIJTVdkFvRNzDERiMYl1dfNQLA,CAFé by 7-Eleven Pacific Place (2190),"E-1-7, Commercial Centre, Jalan PJU 1a/4, Ara Damansara",Petaling Jaya,3.111380099999999,101.5861404,1.5,8,,7-Eleven,Drop,3.3
ChIJz9eTYQBNzDERFPjxH0aFpdI,7 Eleven,"Lot 27731, Jalan SS 4d/18, Ss 4",Petaling Jaya,3.109785899999999,101.5965179,3.0,2,,7-Eleven,Drop,3.3
ChIJX6mxXUW1zTERTMvE8z2Wpc0,myNEWS (Maru Kafe) Axis Business Park,"Ground Floor Block C, Axis Business Park, 10, Jalan Bersatu, 13/4",Petaling Jaya,3.1160615,101.6397076,3.0,2,,MyNEWS,Drop,3.3
ChIJt5BYVaY3zDER3RJk1at5EBY,7-ELEVEN 2799 七十一便利店,"B2-14, arc, Ukay Heights",Ampang,3.1719884,101.7566978,3.0,2,,7-Eleven,Drop,3.3
ChIJRW8cUAA5zDER-0nlqZcxE0g,7-ELEVEN 1304,"9, Jalan Melati Utama 2, Melati Utama",Kuala Lumpur,3.221967000000001,101.7286987,3.0,2,,7-Eleven,Drop,3.3
ChIJOeBK2Me3zTERAqILvOSYuQk,CAFé by 7-Eleven Kenwingston Square Garden (2701),"No. 01-02, Kenwingston Square Garden, Persiaran Bestari, Cyber 9",Cyberjaya,2.9207116,101.6380419,1.8,5,,7-Eleven,Drop,3.23
ChIJrSrQovU2zDER6p0urckdZvQ,myNEWS LRT Cempaka,"STESEN STAR-LRT CEMPAKA, 23, Jalan Pandan Indah, Pandan Indah",Ampang,3.1382768,101.7529654,1.8,5,03-9200 3526,MyNEWS,Drop,3.23
ChIJHVXM93g2zDERGQ7FDDP537U,1288 - 7-Eleven Pandan Safari,"33, Jalan Perdana 6/4, Pandan Perdana",Kuala Lumpur,3.113285,101.7438168,1.8,5,,7-Eleven,Drop,3.23
ChIJO3SZzs5JzDERVU7ygXSLvvs,myNEWS 1 Mont Kiara (LG Floor),"UNIT LG-11, LOWER GROUND FLOOR, ONE, 1, Jalan Kiara, Mont Kiara",Kuala Lumpur,3.1657103,101.6531723,1.8,5,03-6201 0508,MyNEWS,Drop,3.23
ChIJuf6aFy85zDERpPJmoDD7h6w,CAFé by 7-Eleven Melati Utama Setapak (659),"No. 23 (GF, Jalan Melati Utama 4, Melati Utama",Kuala Lumpur,3.2239679,101.730183,1.8,5,,7-Eleven,Drop,3.23
ChIJ005bTAlDzDERJ-gqab2DGUI,myNEWS (Maru Kafe) PLUS R&R Rawang (Northbound),"Rawang Rest and Service Areas, RWGNB-OL05, KM 440, 0, Lebuhraya Utara - Selatan, ARAH UTARA",Rawang,3.330292,101.558172,1.3,11,012-615 8164,MyNEWS,Drop,3.23
ChIJXbCfPjy3zTERYmC2uUPNKTA,myNEWS (Maru Kafe) The Place Cyberjaya (G Floor),"D-GF-05, THE PLACE, Jalan Teknokrat 1/1, CYBER 3",Cyberjaya,2.9371307,101.662141,2.0,4,03-8685 5038,MyNEWS,Drop,3.22
ChIJq2VrlxnLzTERB54qc_c-M7k,myNEWS IOI City Mall (B3 Floor),"Lot B3-1 & 2, Basement 3, IOI City Mall, Lebuh IRC, Ioi Resort",Serdang,2.9694875,101.7114073,2.0,4,03-8940 4941,MyNEWS,Drop,3.22
ChIJ0RUEHYs2zDERVerpWZTIi44,7-Eleven,"21, Jalan Pandan Indah 4/2, Pandan Indah",Kuala Lumpur,3.1294895,101.7552397,2.0,4,,7-Eleven,Drop,3.22
ChIJAe9O7M03zDERst5kdxX5Ek0,myNews,"UNIT G-01, RETAIL 2.2, WILAYAH PERSEKUTUAN, Menara Felda, Platinum Park, 11, Persiaran KLCC, Kuala Lumpur City Centre",Kuala Lumpur,3.1553585,101.7187504,2.0,4,03-2181 4149,MyNEWS,Drop,3.22
ChIJGQt6-0ZbzDERoLJpZcKeHwo,7 Eleven 2836 Bandar Hillpark,"4, Jalan Mapel 7/2",Bandar Saujana Utama,3.2130678,101.4653147,2.0,4,,7-Eleven,Drop,3.22
ChIJDRitG0dDzDERfgPXJXoU54E,myNEWS AEON Anggun Rawang (G Floor),"G 43, KOMPLEKS BELI BELAH AEON ANGGUN RAWANG, NO. 1, Persiaran Anggun, Taman Anggun",Rawang,3.3166649,101.5364814,2.0,4,03-6092 0821,MyNEWS,Drop,3.22
ChIJ_23Vq7znzTERz74JMW6wdjQ,7-Eleven,"28, Jalan Belida 11, Taman Bukit Chedang Fasa 2",Seremban,2.69395,101.9230947,2.3,3,,7-Eleven,Drop,3.19
ChIJQRIQWhG1zTERvWt4nhQR2sE,CAFé by 7-Eleven Residensi Suria Selangor (3223),"A-01-05, Residensi Suria, Jalan Puchong Utama 2, Taman Puchong Utama",Puchong,2.995969499999999,101.6187136,2.3,3,,7-Eleven,Drop,3.19
ChIJI-8Tq-1NzDERNLna9qoJteY,7-Eleven,"7G, Jalan Bazar P U8/P, Bukit Jelutong",Shah Alam,3.096832199999999,101.5387909,2.3,3,,7-Eleven,Drop,3.19
ChIJBwyx99U1zDERWmgKDh8pAdo,CAFé by 7-Eleven Residensi Bandar Razak Block A (3049),"A-G-23A, Residensi Bandar Razak, 1, Jalan Razak Mansion, Sungai Besi",Kuala Lumpur,3.107851,101.7069517,2.3,3,,7-Eleven,Drop,3.19
ChIJDYrJmtVJzDERrOJKRHKK5e0,myNEWS Desa Sri Hartamas,"NO. 68, Jalan 27/70a, Desa Sri Hartamas",Kuala Lumpur,3.1635395,101.6504734,2.3,3,03-6206 3071,MyNEWS,Drop,3.19
ChIJsUtjSwBHzDERycgQsiDrId0,myNEWS (Maru Kafe) Bayu Residensi Seri Temenggung,"Lot 1-19, Tower 1, Bayu Residensi Seri Temenggung near Tower 1 Lobby",Batu Caves,3.2522535,101.6896077,2.3,3,,MyNEWS,Drop,3.19
ChIJcUknFhk2zDERiiuMF78uo68,7-Eleven,"22G, Jalan Metro Pudu 2, Fraser Business Park",Kuala Lumpur,3.1283663,101.7140375,1.2,13,03-9222 0764,7-Eleven,Drop,3.17
ChIJFxcgbHVLzDERaDsUJUTGPBY,7-Eleven • Bandar Kinrara 5 • Store 2724,"Ground Floor, 45, Jalan BK 5a/2, Bandar Kinrara",Puchong,3.0466224,101.6454015,1.5,6,,7-Eleven,Drop,2.92
ChIJjTzRQg5hzDERQHQ-UU_ZTLQ,CAFé by 7-Eleven Bestari Jaya (3019),"8, Jalan Berjuntai 1, Pusat Perniagaan",Batang Berjuntai,3.3788611,101.4104382,1.5,6,,7-Eleven,Drop,2.92
ChIJbzs8DPSxzTERlOgzB7zjCSk,myNEWS (Maru Kafe) R&R Dengkil (Northbound),"KAWASAN REHAT DAN RAWAT, DGLNB-OL 20, KM 23, 5, Lebuhraya Utara-Selatan, ARAH UTARA",Dengkil,2.9088534,101.609955,1.8,4,012-615 8513,MyNEWS,Drop,2.9
ChIJjY8LkRizzTER4O3m-TVZSnc,7-Eleven 0671,"No. 86 (GF, Jalan SS 14/1, Putra Heights",Subang Jaya,3.014065,101.5779447,1.6,5,03-5191 0711,7-Eleven,Drop,2.87
ChIJJSwipr5LzDEREQ5wZQWIKxE,myNEWS Plaza Puchong (G Floor),"Ground Floor, 34, Jalan Puchong Mesra 1, Plaza Puchong",Kuala Lumpur,3.064066,101.6499066,1.6,5,,MyNEWS,Drop,2.87
ChIJB0L8KrqtzTER8P4pzw55Djc,7-Eleven,"13, Jalan Resak 2/KS7, Bandar Botanik",Klang,2.996819599999999,101.4613673,2.0,3,,7-Eleven,Drop,2.77
ChIJ74hh02m1zTERX3t2pOhfGps,CAFé by 7-Eleven Olive Hill Seksyen 1 (3289),"No. 2A-G, Jalan BS 1/3, Pusat Perniagaan Olive Hill, Bukit Serdang, Seksyen 1",Seri Kembangan,3.0137942,101.6969441,4.0,1,,7-Eleven,Drop,2.77
ChIJY4i2awJLzDERxJ1k8fVV6tI,myNEWS PJ8 Service Suite (2nd Floor),"UNIT L-02-02, LEVEL 2, BLOCK D, PJ8, Jalan Barat, Pjs 8",Petaling Jaya,3.101612,101.639865,4.0,1,03-7931 2413,MyNEWS,Drop,2.77
ChIJ9aWcovVLzDERCLFJGLQJGx8,myNEWS (Maru Kafe) Wisma LYL,"G Floor, Wisma LYL, 12, Jalan 51a/223, Seksyen 51a",Petaling Jaya,3.1022464,101.6370216,4.0,1,,MyNEWS,Drop,2.77
ChIJDTCLCNE5zDERHYE2wyn1kr8,myNEWS 1105 IIUM Mahallah Salahuddin Al-Ayubbi,"Al-Ayubbi IIUM, Mahallah Salahuddin, SAL-CF3, Jalan Gombak",Kuala Lumpur,3.2568405,101.7383825,4.0,1,,MyNEWS,Drop,2.77
