store_id,place_id,store_name,banner,format,reckitt_target,exclusion_reason,address,city,region,lat,lng,category,rating,review_count,phone,opening_hours,website,google_types,vicinity,price_level,business_status,annual_sales_usd,lines_per_store,covered,source,poi_count,actual_location,matches_selected_region,geographic_note
ChIJCwAY_QLQAjERxO5IVq7ieho,ChIJCwAY_QLQAjERxO5IVq7ieho,Mab Pu Pharmacy,Independent,Pharmacy (independent),TARGET,,"45F7+FPP, Khao Khansong",Si Racha District,Chon Buri,13.1237201,101.1643389,pharmacy,4,123,,Monday: 7:00 AM – 10:00 PM | Tuesday: 7:00 AM – 10:00 PM | Wednesday: 7:00 AM – 10:00 PM | Thursday: 7:00 AM – 10:00 PM | Friday: 7:00 AM – 10:00 PM | Saturday: 7:00 AM – 10:00 PM | Sunday: 7:00 AM – 10:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","45F7+FPP, Khao Khansong, Si Racha District",2,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJe0dyeQfQAjERr6jtX4ZFuNs,ChIJe0dyeQfQAjERr6jtX4ZFuNs,Surasak Pharmacy,Independent,Pharmacy (independent),TARGET,,"402/12, Moo 5, Tambon Khao Khansong, Amphoe Si Racha, Chon Buri",20110,Chon Buri,13.1149946,101.169948,pharmacy,0,0,081 864 5531,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","402/12, Moo 5, Tambon Khao Khansong, Amphoe Si Racha, Chon Buri, 20110",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJ853dFnW_AjEROHlsO6NcG7I,ChIJ853dFnW_AjEROHlsO6NcG7I,คลังยาสุขภาพ Khlang Ya Sukkapab,Independent (no name keyword),Pharmacy (independent),TARGET,,227/19-20 หมู่ 6,Amphoe Bang Lamung,Chon Buri,13.0752689,100.9361046,pharmacy,4.4,14,080 447 4488,Monday: 7:00 AM – 9:30 PM | Tuesday: 7:00 AM – 9:30 PM | Wednesday: 7:00 AM – 9:30 PM | Thursday: 7:00 AM – 9:30 PM | Friday: 7:00 AM – 9:30 PM | Saturday: 7:00 AM – 9:30 PM | Sunday: 7:00 AM – 9:30 PM,,"['pharmacy', 'hospital', 'health', 'point_of_interest', 'store', 'food', 'establishment']","227/19-20 หมู่ 6, Amphoe Bang Lamung",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJP_FgIFu4AjERjb4dyzZLFnk,ChIJP_FgIFu4AjERjb4dyzZLFnk,Rak Kho Phesat,Independent (no name keyword),Pharmacy (independent),TARGET,,"6/12, Moo 9, Tambon Nong Kham, Amphoe Si Racha, Chon Buri",20110,Chon Buri,13.088675,100.9497,pharmacy,0,0,038 296 255,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","6/12, Moo 9, Tambon Nong Kham, Amphoe Si Racha, Chon Buri, 20110",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJxV_fva25AjERDPj3ieQc-_0,ChIJxV_fva25AjERDPj3ieQc-_0,Kaew Ya,Independent (no name keyword),Pharmacy (independent),TARGET,,"148, Moo 2, Soi Talad Kaset Ruam Jai, Tambon Thung Sukhla, Amphoe Si Racha, Chon Buri",20110,Chon Buri,13.0891569,100.9315323,pharmacy,0,0,089 831 9565,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","148, Moo 2, Soi Talad Kaset Ruam Jai, Tambon Thung Sukhla, Amphoe Si Racha, Chon Buri, 20110",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJ1SwrGF65AjERa3KVJAwP0rA,ChIJ1SwrGF65AjERa3KVJAwP0rA,ร้านยาเคียงบ้าน: Nearby Pharmacy,ร้านยา (Independent),Pharmacy (independent),TARGET,,แหลมฉบังสายใต้,Amphoe Si Racha,Chon Buri,13.072112,100.9255246,pharmacy,5,7,099 264 5639,Monday: 7:00 AM – 9:30 PM | Tuesday: 7:00 AM – 9:30 PM | Wednesday: 7:00 AM – 9:30 PM | Thursday: 7:00 AM – 9:30 PM | Friday: 7:00 AM – 9:30 PM | Saturday: 7:00 AM – 9:30 PM | Sunday: 7:00 AM – 9:30 PM,https://www.facebook.com/profile.php?id=61583430155346,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","แหลมฉบังสายใต้, Amphoe Si Racha",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJaVKdbnXHAjERk4KXo6SCtf0,ChIJaVKdbnXHAjERk4KXo6SCtf0,Suthinan Pharmacy,Independent,Pharmacy (independent),TARGET,,"154/67, Moo 3, Tambon Bueng, Amphoe Si Racha, Chon Buri",20110,Chon Buri,13.075298,101.001413,pharmacy,5,1,081 996 8838,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","154/67, Moo 3, Tambon Bueng, Amphoe Si Racha, Chon Buri, 20110",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJPfTzbnXHAjERwzrqU5LM-AM,ChIJPfTzbnXHAjERwzrqU5LM-AM,Sri Phachana Osot,Independent (no name keyword),Pharmacy (independent),TARGET,,"13, 7, Tambon Bueng",Amphoe Si Racha,Chon Buri,13.0754537,101.0014515,pharmacy,0,0,038 480 748,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","13, 7, Tambon Bueng, Amphoe Si Racha",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJiysPb3XHAjER-XgYBLk85H0,ChIJiysPb3XHAjER-XgYBLk85H0,Mor Ya,Independent (no name keyword),Pharmacy (independent),TARGET,,"5/3, Moo 8, Tambon Bueng, Amphoe Si Racha, Chon Buri",20110,Chon Buri,13.0755496,101.0013779,pharmacy,0,0,038 480 146,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","5/3, Moo 8, Tambon Bueng, Amphoe Si Racha, Chon Buri, 20110",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJW_ClPGu4AjERIDWLuOQsEu4,ChIJW_ClPGu4AjERIDWLuOQsEu4,Pan Way,Independent (no name keyword),Pharmacy (independent),TARGET,,"95/11 Moo, Tambon Nong Kham",Amphoe Si Racha,Chon Buri,13.0643376,100.9879423,pharmacy,5,1,038 480 341,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","95/11 Moo, Tambon Nong Kham, Amphoe Si Racha",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJTXaB8OC3AjERQiHTG5Y6qoQ,ChIJTXaB8OC3AjERQiHTG5Y6qoQ,ร้านยา บางพระ ร้านขายยา มนเภสัช ยา - Mon Pharmacy รับยาสิทธิ์30บาท,ร้านยา (Independent),Pharmacy (independent),TARGET,,"399/17, ตำบล บางพระ",อำเภอศรีราชา,Chon Buri,13.2275288,100.9435228,pharmacy,5,5,063 102 5021,Monday: 5:00 – 9:00 PM | Tuesday: 5:00 – 9:00 PM | Wednesday: 5:00 – 9:00 PM | Thursday: 5:00 – 9:00 PM | Friday: 5:00 – 9:00 PM | Saturday: 5:00 – 9:00 PM | Sunday: Closed,https://line.me/ti/p/@monrx,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","399/17, ตำบล บางพระ, อำเภอศรีราชา",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJrXrjzPe3AjER8bR4fxdBgHA,ChIJrXrjzPe3AjER8bR4fxdBgHA,ร้านยาห้าทุ่ม ร้านยาปิดดึก ร้านขายยาฟาร์มาไรซ์ Pharmarice: เดลิเวอรี่ ยา ราคาถูก เวชภัณฑ์ เครื่องมือแพทย์ครบวงจร,ร้านยา (Independent),Pharmacy (independent),TARGET,,"399, 11 Moo.10 Ban Hin Poeng 1, Tambon Bang Phra",Amphoe Si Racha,Chon Buri,13.2275914,100.9433455,pharmacy,5,3,085 293 1144,Monday: 6:30 – 11:00 PM | Tuesday: 6:00 – 11:00 PM | Wednesday: 6:00 – 11:00 PM | Thursday: 6:00 – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 1:00 – 11:30 PM | Sunday: 1:00 – 11:00 PM,https://www.facebook.com/pharmarice,"['pharmacy', 'health', 'point_of_interest', 'food', 'store', 'establishment']","399, 11 Moo.10 Ban Hin Poeng 1, Tambon Bang Phra, Amphoe Si Racha",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJbZZpcs61AjER6hxC05z_B0Q,ChIJbZZpcs61AjER6hxC05z_B0Q,ร้านขายยา ฟาร์มสุข ฟาร์มาซี (Pharmsuk Pharmacy) - สาขา บางพระ,Independent,Pharmacy (independent),TARGET,,"32, 212-213 ซ.เทศบาล 6, Tambon Bang Phra",Amphoe Si Racha,Chon Buri,13.2230492,100.950713,pharmacy,5,33,098 901 1811,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,https://www.facebook.com/pharmsuk.ph/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","32, 212-213 ซ.เทศบาล 6, Tambon Bang Phra, Amphoe Si Racha",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJNRjBani2AjERVIvhyN85La8,ChIJNRjBani2AjERVIvhyN85La8,Bang Phra Pharmacy,Independent,Pharmacy (independent),TARGET,,"6W7W+G4M, Si Racha",Si Racha District,Chon Buri,13.213827,100.945309,pharmacy,4.4,5,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","6W7W+G4M, Si Racha, Si Racha District",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJEZ8n3FW1AjER81G31sILCfg,ChIJEZ8n3FW1AjER81G31sILCfg,ร้านขายยาราคาชาวบ้าน My Pharma,Independent (no name keyword),Pharmacy (independent),TARGET,,"2, 38 ซอย ๔",Amphoe Mueang Chon Buri,Chon Buri,13.2543481,100.9381368,pharmacy,5,11,087 499 6466,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,https://shopee.co.th/mypharmaonline?categoryId=100001&itemId=21419353164,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","2, 38 ซอย ๔, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJQ1ke_H62AjERbHgMp-PkRU8,ChIJQ1ke_H62AjERbHgMp-PkRU8,Ubon Kankha,Independent (no name keyword),Pharmacy (independent),TARGET,,"6W7V+97P, Bang Phra",Si Racha District,Chon Buri,13.213455,100.9432146,pharmacy,4.7,3,038 341 368,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","6W7V+97P, Bang Phra, Si Racha District",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJ_bnyHX-2AjERVAJ9xKRJsiA,ChIJ_bnyHX-2AjERVAJ9xKRJsiA,Kanokporn Phesat,Independent (no name keyword),Pharmacy (independent),TARGET,,"28, Soi Rai Rang, Tambon Bang Phra, Amphoe Mueang Trat, Trat",23000,Chon Buri,13.212602,100.939293,pharmacy,0,0,039 512 125,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","28, Soi Rai Rang, Tambon Bang Phra, Amphoe Mueang Trat, Trat, 23000",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJO42f_X62AjERzLR5H1qVOXI,ChIJO42f_X62AjERzLR5H1qVOXI,Seree Pharmacy,Independent,Pharmacy (independent),TARGET,,"188/33, Moo 2, Tambon Bang Phra, Amphoe Si Racha, Chon Buri",20110,Chon Buri,13.2124947,100.9388431,pharmacy,0,0,038 391 335,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","188/33, Moo 2, Tambon Bang Phra, Amphoe Si Racha, Chon Buri, 20110",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJwYN4HpjTAjERJ_2eDjEDMR0,ChIJwYN4HpjTAjERJ_2eDjEDMR0,Atchara Pharmacy,Independent,Pharmacy (independent),TARGET,,"444/44, Tambon Nong Phai Kaeo, Amphoe Ban Bueng, Chon Buri",20220,Chon Buri,13.236938,101.230774,pharmacy,0,0,038 292 452,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","444/44, Tambon Nong Phai Kaeo, Amphoe Ban Bueng, Chon Buri, 20220",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJ4amynJXTAjERt3L3HapkpBg,ChIJ4amynJXTAjERt3L3HapkpBg,Arun Pharmacy,Independent,Pharmacy (independent),TARGET,,"66HJ+C5M, Nong Phai Kaeo",Ban Bueng District,Chon Buri,13.2285947,101.2304205,pharmacy,4.2,15,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","66HJ+C5M, Nong Phai Kaeo, Ban Bueng District",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJw7gX4b_TAjERwhaJ3txRd_I,ChIJw7gX4b_TAjERwhaJ3txRd_I,Pong Phesat,Independent (no name keyword),Pharmacy (independent),TARGET,,"443, 26, Tambon Nong Phai Kaeo",Amphoe Ban Bueng,Chon Buri,13.2267121,101.2293862,pharmacy,0,0,038 292 491,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","443, 26, Tambon Nong Phai Kaeo, Amphoe Ban Bueng",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJKbib7r_TAjERcJEDIJ_Ma8g,ChIJKbib7r_TAjERcJEDIJ_Ma8g,Jin Hua,Independent (no name keyword),Pharmacy (independent),TARGET,,"49, Moo 1, Tambon Nong Phai Kaeo, Amphoe Ban Bueng, Chon Buri",20220,Chon Buri,13.2264526,101.2287254,pharmacy,0,0,038 292 208,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","49, Moo 1, Tambon Nong Phai Kaeo, Amphoe Ban Bueng, Chon Buri, 20220",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJhaWGLgC1AjER7wr8yCp7oso,ChIJhaWGLgC1AjER7wr8yCp7oso,ร้านขายยา ฟาร์ม่าซี๊ด Pharmaseeds บางแสน ชลบุรี Bang Sean Chonburi,Independent (no name keyword),Pharmacy (independent),TARGET,,"Saensuk, Long Hard, ถนน ลงหาดบางแสน",Amphoe Muang,Chon Buri,13.2837419,100.9160446,pharmacy,4.9,62,095 789 5154,Monday: 10:00 AM – 12:00 AM | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 1:00 AM | Saturday: 10:00 AM – 1:00 AM | Sunday: 10:00 AM – 1:00 AM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","Saensuk, Long Hard, ถนน ลงหาดบางแสน, Amphoe Muang",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJhwBgosG0AjER9J5Oy4NLBzs,ChIJhwBgosG0AjER9J5Oy4NLBzs,Saensuk Osot,Independent (no name keyword),Pharmacy (independent),TARGET,,"217 1, Tambon Saen Suk",Amphoe Mueang Chon Buri,Chon Buri,13.286975,100.9170295,pharmacy,4.4,59,038 392 647,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","217 1, Tambon Saen Suk, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJc5J-GsK0AjERTRWqyTmCTy4,ChIJc5J-GsK0AjERTRWqyTmCTy4,Uran Pharmacy,Independent,Pharmacy (independent),TARGET,,"7WP9+5P3, 143, Tambon Saen Suk",Amphoe Mueang Chon Buri,Chon Buri,13.2853859,100.9193059,pharmacy,0,0,038 392 052,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","7WP9+5P3, 143, Tambon Saen Suk, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJuy1IDQC1AjER3R7OZbixHQg,ChIJuy1IDQC1AjER3R7OZbixHQg,คลังยาบางแสน (Klangya Bangsaen Pharmacy),Independent,Pharmacy (independent),TARGET,,"193, 2 Thanon Long Had Bangsaen, Tambon Saen Suk",Amphoe Mueang Chon Buri,Chon Buri,13.2851695,100.9207212,pharmacy,4.8,16,,Monday: 9:00 AM – 2:00 AM | Tuesday: 9:00 AM – 2:00 AM | Wednesday: 9:00 AM – 2:00 AM | Thursday: 9:00 AM – 2:00 AM | Friday: 9:00 AM – 2:00 AM | Saturday: 9:00 AM – 2:00 AM | Sunday: 9:00 AM – 2:00 AM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","193, 2 Thanon Long Had Bangsaen, Tambon Saen Suk, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJORFS0Om0AjERCbtr8bRprt4,ChIJORFS0Om0AjERCbtr8bRprt4,Sukhasame Pharmacy,Independent,Pharmacy (independent),TARGET,,"197, Tambon Saen Suk, Amphoe Mueang Chon Buri, Chon Buri",20130,Chon Buri,13.2838813,100.9208241,pharmacy,5,2,038 390 867,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","197, Tambon Saen Suk, Amphoe Mueang Chon Buri, Chon Buri, 20130",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJGe0pAcO0AjERAUFPKlycMPo,ChIJGe0pAcO0AjERAUFPKlycMPo,Pimsiri Pharmacy,Independent,Pharmacy (independent),TARGET,,"79/21, Tambon Saen Suk, Amphoe Mueang Chon Buri, Chon Buri",20130,Chon Buri,13.2875986,100.9215536,pharmacy,0,0,038 393 345,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","79/21, Tambon Saen Suk, Amphoe Mueang Chon Buri, Chon Buri, 20130",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJAxRP8ZjLAjER-58ubTlwq88,ChIJAxRP8ZjLAjER-58ubTlwq88,DRUG STATION สาขา ปตท ข้าวหลาม,Independent (no name keyword),Pharmacy (independent),TARGET,,27/25 หมู่ 5 เหมือง,เมือง,Chon Buri,13.2854648,100.9824981,pharmacy,5,325,062 994 0824,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 7:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","27/25 หมู่ 5 เหมือง, เมือง",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJ48fBy7-3AjER9fhz1TJOXvk,ChIJ48fBy7-3AjER9fhz1TJOXvk,GOOD ยา,Independent (no name keyword),Pharmacy (independent),TARGET,,"4WRQ+77Q, Surasak",Si Racha District,Chon Buri,13.1407083,100.9382279,pharmacy,3.7,3,090 927 4887,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 9:00 AM – 7:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","4WRQ+77Q, Surasak, Si Racha District",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJud0nDkDDAjERQXVJNbMLsZo,ChIJud0nDkDDAjERQXVJNbMLsZo,ร้านยา CR pharmacy สาขาศรีราชา,ร้านยา (Independent),Pharmacy (independent),TARGET,,"ตลาดบิ๊กมาร์เก็ต บ้านเลขที่ 280 /55, Tambon Surasak",Amphoe Si Racha,Chon Buri,13.1437673,100.9596595,pharmacy,0,0,094 273 6525,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","ตลาดบิ๊กมาร์เก็ต บ้านเลขที่ 280 /55, Tambon Surasak, Amphoe Si Racha",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJNSfPU6K3AjERi-uml0VCuEo,ChIJNSfPU6K3AjERi-uml0VCuEo,BIGYA - SRIRACHA (Drugs Store),Independent (no name keyword),Pharmacy (independent),TARGET,,"291/62, Tambon Surasak",Amphoe Si Racha,Chon Buri,13.1461986,100.9555389,pharmacy,5,432,082 031 1590,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","291/62, Tambon Surasak, Amphoe Si Racha",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJLxjdawe3AjERRN5qWrVP5as,ChIJLxjdawe3AjERRN5qWrVP5as,Interphama,Independent (no name keyword),Pharmacy (independent),TARGET,,6 Thanon Si Racha-Nong Yai Bu,Amphoe Si Racha,Chon Buri,13.1463285,100.9579587,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","6 Thanon Si Racha-Nong Yai Bu, Amphoe Si Racha",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJ71d8ggW5AjERDErhBEBHkvg,ChIJ71d8ggW5AjERDErhBEBHkvg,ร้านยา Well Pharmacy (เวลล์ ฟาร์มาซี),ร้านยา (Independent),Pharmacy (independent),TARGET,,"183, 84 ซอยบ่อยาง หมู่ 11, Tambon Nong Kham",Amphoe Si Racha,Chon Buri,13.1092466,100.9634708,pharmacy,4.5,4,061 654 7871,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,https://lin.ee/QJuk78I,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","183, 84 ซอยบ่อยาง หมู่ 11, Tambon Nong Kham, Amphoe Si Racha",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJxfXfrBW4AjERbdE4w19c4nQ,ChIJxfXfrBW4AjERbdE4w19c4nQ,Rinya Phamacy,Independent (no name keyword),Pharmacy (independent),TARGET,,"999/29 หมู่ที่ 11, Tambon Nong Kham",Amphoe Si Racha,Chon Buri,13.1039956,100.9607771,pharmacy,5,1,083 221 1133,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,https://www.facebook.com/rinyapharmacy/,"['drugstore', 'pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","999/29 หมู่ที่ 11, Tambon Nong Kham, Amphoe Si Racha",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJheRukCa3AjER8A8yd1-wj9E,ChIJheRukCa3AjER8A8yd1-wj9E,"บิ๊กยา - Bigya เก้ากิโล (Pharmacy, ร้านขายยาใกล้ฉัน)",Independent,Pharmacy (independent),TARGET,,"48, 23, Tambon Surasak",Amphoe Si Racha,Chon Buri,13.149481,100.9349047,pharmacy,5,54,098 820 1512,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","48, 23, Tambon Surasak, Amphoe Si Racha",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
