store_id,store_name,address,city,lat,lng,rating,review_count,phone,user_category,reckitt_type,reckitt_tier,reckitt_score
ChIJN8_sJVSzzTERNu2MlnWLFJ4,99 Speedmart 1075 Puchong Indah,"No.23 & 25(Ground Floor, Jalan Indah 3/1, Taman Puchong Indah",Puchong,3.0132146,101.6034273,3.4,16,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.63
ChIJNdaSyS9VzDEROgXla7ValpU,99 Speedmart 2416 Rantau Panjang 2,"Ground Floor, No: 2A-B & 4A-B, Jalan Sungai Nibong 14A/KU4, Kampung Rantau Panjang",Klang,3.0686389,101.4166667,3.4,16,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.63
ChIJl3OIhXdKzDER8QdRS_NsvHI,KK SUPER MART Desa Petaling (DP),"33 & 35, Jalan 3/125d, Desa Petaling",Kuala Lumpur,3.0829806,101.7048791,2.5,46,016-330 8137,Convenience,Conv - KK Mart,Tier 1,9.63
ChIJ14t9vj9LzDER9DFCfeDgIPI,99 Speedmart 1368 PJ Section 14,"No: 17, Jalan 14/20, Seksyen 14",Petaling Jaya,3.1096804,101.6362408,3.4,16,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.63
ChIJ5-jU_6E3zDEROrcZRqgf3Vk,99 Speedmart 2366 Taman Keramat,"No: 9 (Ground Floor), Jalan AU 2A/17, Taman Keramat, Hulu Kelang",Ampang,3.1718688,101.7510052,3.4,16,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.63
ChIJOQndUHpHzDERh7p9dD6B9H0,99 Speedmart 1610 Taman Sri Gombak 4,"Ground Floor, No: 52, Jalan SG 1/5, Taman Sri Gombak",Batu Caves,3.237286,101.6976962,3.4,16,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.63
ChIJ8yG_-AXEzTERhOnW37oLxYA,kedai kolam apartment,Taman Nilai Perdana,Nilai,2.8025776,101.8092721,4.0,10,,Super/Groceries,Super - Generic kedai,Tier 1,9.59
ChIJfUgc1V4wzDERFAISUdC1B80,99 Speedmart 1626 Taman Impian Warisan,"Ground Floor, A-G-04, 05 & 06, Jalan Impian Warisan 3, Taman Impian Warisan",Hulu Langat,3.16463,101.8466963,3.2,19,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.59
ChIJj5p_f5VDzDERUAO9wQgnULI,99 Speedmart 1396 Taman Rawang Mutiara,"No: C6 & C7, Jalan Rawang Mutiara 2, Taman Rawang Mutiara 48000 Rawang",Selangor Darul Khusus,3.3273149,101.5796164,4.0,10,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.59
ChIJJTQZStWlzjERfNLfvL74DAI,99 Speedmart 2047 (PH) Lanchang,"No: 11 & 13 (Ground Floor), Jalan Lanchang Indah, Taman Lanchang Indah",Lanchang,3.4996111,102.1902222,4.0,10,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.59
ChIJebdqEAu5zTER5QnwhY6NMTA,99 Speedmart 2307 Taman Saujana KLIA,"Ground Floor, No: 12A & 16, Jalan Saujana KLIA 1/B, Taman Saujana KLIA",Sepang,2.8191355,101.6893071,3.1,21,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.58
ChIJabDkP4pIzDERkSIaflgV3lY,KK Super Mart Solaris Mont Kiara (SMK),"No3, Block A Jalan Solaris Mont Kiara, Solaris Mont Kiara",Kuala Lumpur,3.1744525,101.6596478,3.1,21,016-249 8308,Convenience,Conv - KK Mart,Tier 1,9.58
ChIJpWalFUXPzTERoEMy0yWAp1g,Rinching Mart,"741A, DEPAN BALAIRAYA, Kampung Rinching Hilir",Kajang,2.9016644,101.8121552,4.6,7,019-904 0721,Convenience,Conv - Indie mart,Tier 1,9.57
ChIJHaSTiz61zTERKc9Mv1jUXwc,99 Speedmart 3211 Taman Myra Meranti,"No: 11 & 12 (Ground Floor, Jalan MM 1, Taman Myra Meranti",Puchong,2.9677032,101.6422256,4.6,7,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.57
ChIJ0dbCZ-NCzDERErhl3Bj1Vpg,Uma Rani Grocers,"10, Jalan KE 5/1, Kota Emerald",Rawang,3.3203659,101.556789,4.6,7,03-6736 1002,Convenience,Conv - Sundry/grocer,Tier 1,9.57
ChIJcw2Gvp70zDERuOOSSYYpzcg,CAFé by 7-Eleven Bandar Melawati (456),"38, Jalan Melati 3/1, Bandar Melawati",Kuala Selangor,3.330142,101.256827,3.3,17,,Hyper,Hyper - Other regional chain,Tier 1,9.54
ChIJL1gWDlrpzTER-jhXh3bUl1E,99 Speedmart 2450 (NS) Suriaman Biz,No: 1265 & 1266 (Ground Floor Jalan Suriaman Biz 1,Bandar Sri Sendayan,2.6998051,101.858321,3.6,13,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.5
ChIJk591MgGvzTERdG2-UQc8Ntc,99 Speedmart 1742 Taman Jaya Utama,"No 54 & 56 (Ground Floor, Jalan Utama 55, Taman Jaya Utama",Telok Panglima Garang,2.9135,101.4758611,3.6,13,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.5
ChIJB7NI9oQ0zDERwKfn_aeuT2o,99 Speedmart 1453 Bandar Mahkota Cheras 2,"Sek 3, Bdr, No: 1(Ground Floor, Jalan Pahlawan 4/3, Bandar Mahkota Cheras",Kajang,3.064258,101.7903133,3.6,13,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.5
ChIJzZ88VaPnzTERAj_LYUrFe_M,99 Speedmart 1682 (NS) Bukit Chedang,"Ground Floor, No: 20 & 22, Jalan Belida 11, Taman Bukit Chedang",Seremban,2.6939507,101.9233119,3.7,12,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.49
ChIJE0HO0DytzTERRzFkhcTQTQQ,GT Mart Taman Sentosa,"No. 6 & 8, Lorong Dato Yusof Shahbudin 29B, Taman Sentosa",Klang,3.0093732,101.4655831,3.7,12,03-3292 8822,Convenience,Conv - Indie mart,Tier 1,9.49
ChIJsevD4pvKzTERmAo7z4masLo,KK Supermart Sri Serdang SSD,"28 G, Jalan 18/34, Taman Sri Serdang",Seri Kembangan,3.0085279,101.7130859,3.7,12,016-330 8115,Convenience,Conv - KK Mart,Tier 1,9.49
ChIJFXDtFVWpzjER-V2yJ1zmefY,KEDAI RUNCIT OREN MAJU,"Jalan Felda Lakum, Felda Lakum",Lanchang,3.5317496,102.0786619,4.3,8,013-606 5609,Hyper,Hyper - Other regional chain,Tier 1,9.45
ChIJbYrP1fHJzTERZDIHO2kdjDU,99 Speedmart 1996 Putrajaya Precint 15,"No : 2 & 4 (Ground Floor P15, Jalan Diplomatik, Presint 15",Putrajaya,2.9451413,101.7213626,3.1,20,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.44
ChIJbdS7dm6zzTERW6Iq7w_oMWc,99 Speedmart 1147 Taman Sri Kemuning,"No.2, Jalan Sungai Pelubung, 32/R, Taman Sri Kemuning, Seksyen 32",Shah Alam,3.0163753,101.5298322,4.1,9,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.44
ChIJ6aHZDOVLzDERcsztom4ZuB0,99 Speedmart 2605 - Taman Kinrara,"No: 72 & 74 (Ground Floor Jalan TK 1/1, Batu 7, Jalan Puchong, Taman Kinrara",Puchong,3.0667141,101.6502318,4.1,9,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.44
ChIJX7hNU4pRzDERzpiu3BGAEVI,99 Speedmart 1007 Pekan Meru 1,"9366-9368, Jalan Besar, Pekan Meru",Klang,3.1325121,101.4402082,4.1,9,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.44
ChIJjwD-RsFTzDERuiWSS-ZYBps,99 Speedmart 1413 Setia Alam 2,"No: 27 & 29 (GF, Jalan Setia Indah X U13/X, Bandar Setia Alam",Shah Alam,3.0988051,101.4614873,3.1,20,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.44
ChIJ03mj16dRzDER4XrJSHuU3J8,99 Speedmart 1701 Alam Budiman,"No: 42 & 44 (Ground Floor), Jalan Q U 10/Q, Seksyen, U10 Shah Alam",Shah Alam,3.1439634,101.4816976,3.0,22,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.41
ChIJ9Xi8epe4zTERrsFrWtnKNyk,99 Speedmart 1927 Kota Warisan 2 KIP Sentral Sepang,"Ground Floor, KIP Sentral, No :131, Jalan Warisan Sentral 2, Kota Warisan",Sepang,2.821038,101.6948369,2.7,31,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.36
ChIJZ9HXFuStzTERt7PbyliRlHs,99 Speedmart 2165 Taman Setia Klang,"Ground Floor, No: 7 & 9, Lorong Setia 1a, Taman Johan Setia",Klang,2.9788954,101.4824017,3.3,16,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.35
ChIJZ91yYfXPzTERdnLc_tuZY1s,99 Speedmart 1280 Bandar Tasik Kesuma,"No: 20, Jalan Kesuma 3/3, Bandar Tasik Kesuma",Beranang,2.9067017,101.8647323,3.9,10,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.35
ChIJB2u10ZHLzTERD_gi_d5D0kU,"99 Speedmart 1306 Bangi, Sek 8","No: 36, Jalan Medan Pusat 2c",Bandar Baru Bangi,2.9633054,101.7536014,3.9,10,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.35
ChIJy_RGo_JtzDERWdtXX7NG9UA,99 Speedmart 1581 Taman Rasa Indah,"Ground Floor, No: 11 & 13, Jalan Damar 1, Taman Rasa Indah",Rasa,3.4984735,101.6372213,3.3,16,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.35
ChIJw8WunSBDzDERebeBfGcr5xk,99 Speedmart 3653 Dataran Suria,"No: 31-1 & 33-1 (Ground Floor, Jalan Dataran Suria 15/8/4, Seksyen 15",Puncak Alam,3.2354055,101.4115638,4.8,6,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.34
ChIJ4xCQywWxzTERYq8xFy9xBaM,99 Speedmart 2067 BSP 21,"No: S-G-03 & S-G-04 (Ground Floor), BSP, 21, Jalan SP 8/6, Bandar Saujana Putra",Jenjarom,2.9435267,101.5882459,3.1,19,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.29
ChIJLYbZQAfLzTERV5PoYj5E3Ps,99 Speedmart 1578 Jade Hills,"No: 10 (Ground Floor), Jalan Jade Hills Utama 1/1, Commerce Village, Jade Hills",Kajang,2.9946233,101.7591519,3.1,19,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.29
ChIJp0bNxeXhzTER5qAZfQHfb7E,99 Speedmart 1666 (NS) Senawang Jaya,"Ground Floor, No: 19 & 20, Jalan MSJ 1, Medan Perniagaan Senawang Jaya",Seremban,2.68809,101.98673,3.0,21,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.27
ChIJO2ZfvW6zzTERyi4MB8aj1xM,KK Super Mart Puchong Permai (PPE),"22 & 23, Jalan Puchong Permai 2, Taman Puchong Permai",Puchong,3.0095618,101.5994778,3.0,21,016-330 8071,Convenience,Conv - KK Mart,Tier 1,9.27
ChIJG1C9obVDzDER1DnI2uQX-D4,99 Speedmart 1244 Bandar Country Homes,"Ground Floor, No: 26 & 28, Jalan Pusat Bch 1/3, Bandar Country Homes",Rawang,3.3250824,101.5250827,3.2,17,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.25
ChIJNWmuzlBszDERUzHTBKoX_N4,7-Eleven,"51, Jalan Meranti 2b, Bandar Baru",Batang Kali,3.4596289,101.6552368,3.5,13,03-6057 3951,Hyper,Hyper - Other regional chain,Tier 1,9.24
ChIJvxl5kiPJzTERQesNeFbuySs,99 Speedmart 2305 Taman Bangi Permai,"Ground Floor, No: 10 & 11, Jalan Permai 1, Taman Bangi Permai",Kajang,2.9009456,101.7813818,3.5,13,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.24
ChIJZ4aIELTLzTER_4PtwEbsTRk,99 Speedmart 1411 Taman Sri Kenari,"B1-01-02, Jalan Sri Kenari 12, Taman Sri Kenari, Sungai Chua",Kajang,2.9927315,101.7684204,3.5,13,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.24
ChIJyYr2XZVPzDERYRPFk0QO310,"99 Speedmart 1200 Jln Cecawi 6/33, Kota Damansara","No: 1 & 3, Jalan Cecawi 6/33, Seksyen 6 Kota Damansara",Petaling Jaya,3.161383,101.5813532,3.5,13,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.24
ChIJ6-_j_2bMzTERhCjzC6VFDqg,Pasar Mini Hing Soon,"No. 5, Jalan Asa 7, Taman Asa Jaya",Kajang,2.98647,101.8176761,3.6,12,03-8736 3251,Super/Groceries,Super - Independent local,Tier 1,9.23
ChIJz3KbJwA1zDERtxqs8R9YbDs,Homes Fresh Grocer Permaisuri,"18, Jalan Tasik Permaisuri 2, Bandar Tun Razak",Kuala Lumpur,3.1009543,101.7172495,3.6,12,012-689 2605,Super/Groceries,Super - Sundry/grocer,Tier 1,9.23
ChIJARTKbiu5zTER5F_7-1NZPBk,99 Speedmart 1457 Taman Langat Utama,"No : 149 & 151, Jln LU 2/2, Tmn Langat Utama, Kampung Bukit Changgang",Banting,2.800433,101.656563,3.6,12,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.23
ChIJDVSECnI5zDER1GEARLJDtI0,99 Speedmart 3137 Taman Melawati 3,"No: 24 (Ground Floor, Jalan E 1, Taman Melawati",Kuala Lumpur,3.2218516,101.740802,3.6,12,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.23
ChIJa13rmzrPzTERQZj3diN8Gvw,"KK SUPER MART Bangi, Seksyen 4 (BS4)","No. 18, Jalan BM 4/1 Bandar Bukit Mahkota Seksyen 4 43000",Bangi,2.8809302,101.8084853,3.4,14,010-235 6308,Convenience,Conv - KK Mart,Tier 1,9.21
ChIJQX-zSqe2zTER05MVQ8y1iU4,Desa Meranti Mini Mart,Kampung Pulau Meranti,Puchong,2.9544938,101.6328323,4.0,9,019-690 8318,Convenience,Conv - Mini-mart,Tier 1,9.21
ChIJkyF6jbqyzTERfLHgIZWI3ZI,99 Speedmart 1693 Sri Muda 3,"Ground Floor, TMN Sri Muda, No: 23, Jalan Dermawan 25/89, Seksyen 25",Shah Alam,3.0243926,101.5382175,4.0,9,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.21
ChIJIZGy70pJzDERaYxeL0s03fw,Hungry People Online Food Mart,"No. 14G, Jalan SS 21/39, Damansara Utama",Petaling Jaya,2.9948076,101.5151628,4.0,9,016-476 0668,Convenience,Conv - Indie mart,Tier 1,9.21
ChIJox6ZtKRLzDERhbGQrIyh510,99 Speedmart 3122 PPA1M Bukit Jalil,"No: G-01 (Ground Floor, PPA1M Bukit Jalil, Lebuhraya Bukit Jalil, Bukit Jalil",Kuala Lumpur,3.0546343,101.6963077,4.0,9,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.21
ChIJqTtalrhWzDERzkbmp_Dyevg,99 Speedmart 1124 Taman Meru Indah,"No: 39A, Jalan Meru Indah 1, Taman Meru Indah",Kapar,3.1357987,101.4178242,3.4,14,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.21
ChIJzwNWvdtPzDERXaoCKroozcM,99 Speedmart 1299 Subang Permai,"No: 1, Jalan Alfa F U6/F, Pusat Perdagangan Subang Permai",Shah Alam,3.139048,101.526154,4.0,9,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.21
ChIJ9fU2Okr5zDERwaFUDWMNKYQ,99 Speedmart 1497 Jalan Kapar Batu 13,"No: 58 (Ground Floor), Lorong Sungai Serdang Permai 1, Jalan Kapar Batu 13, Taman Sungai Serdang Permai",Kapar,3.1554615,101.3321972,4.0,9,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.21
ChIJWT3LyKk3zDERm9f1UF-Kymk,KK SUPER MART Ampang Point Mamanda (APM),"53, Jalan Memanda 9, Ampang Point",Ampang,3.1590114,101.7517407,3.4,14,016-330 8057,Convenience,Conv - KK Mart,Tier 1,9.21
ChIJA56IaiutzTERgTdpaAEzDNs,99 Speedmart 2241 Bandar Botanik 5,"Ground Floor, No 12 & 14, Jalan Resak 1/KS7, Bandar Botanik",Klang,2.9964356,101.4612753,3.7,11,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.19
ChIJUZbLpCRIzDERLjEaZo0tfwA,Kedai Ubat Chee Seng Medicine Shop,"378, Jalan Raja Laut, Chow Kit",Kuala Lumpur,3.165597,101.69643,4.7,6,012-662 2138,Super/Groceries,Super - Generic kedai,Tier 1,9.15
ChIJ9cpOoaY5zDERIKw0Rvh-CSk,Banadir Mini Mart,"No. 5, 42, Jalan Taman Ibu Kota, Medan Idaman Business Centre",Kuala Lumpur,3.212243,101.7125046,4.4,7,011-6083 4942,Super/Groceries,Super - Indie retail,Tier 1,9.15
ChIJORcXEAs4zDERgzp7r2fIl1A,Bandar Aden Global (kedai runcit),"13, Idaman Sutera Condominium, Shop No.1, 21 D, Jalan Meranti, Medan Idaman",Kuala Lumpur,3.2084453,101.7105556,4.4,7,018-397 6371,Super/Groceries,Super - Sundry/grocer,Tier 1,9.15
ChIJR_yTRmbLzTERmz0BSAcR2j8,"99 Speedmart 3662 Residence Mirai, Kajang 2","2, Residensi Meriah, No: 1-26 (Ground Floor Blok D, Persiaran Kajang 2",Kajang,2.9620316,101.7970703,4.7,6,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.15
ChIJD4lMG5JRzDERV-8zEmTv-AU,99 Speedmart 1295 Taman Desa Permai,"22 & 26 (Ground Floor, No:, 2, Jalan Meranti Putih, Taman Desa Permai",Klang,3.147949,101.4380906,3.3,15,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.15
ChIJRS0yx69DzDERBaDgvLEBtdY,99 Speedmart 2321 Taman Desa Mas,"Ground Floor, No: 36, Jalan DM 5/1, Taman Desa Mas",Rawang,3.3386694,101.526456,3.3,15,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.15
ChIJX_mgsp7hzTERLgbljwHykNw,99 Speedmart 1992 (NS) Taman Seremban Jaya 3,"Ground Floor, No : 529, Jalan SJ 9/1, Taman Seremban Jaya",Seremban,2.6706596,101.9826606,3.8,10,03-3362 6863,Super/Groceries,Super - 99 Speedmart,Tier 1,9.11
ChIJz985hrXLzTER-w1hq19A0rU,99 Speedmart 1263 Pusat Hentian Kajang,"No: 17 & 19, Jalan Hentian 3, Off, Jalan TB 1/1, Pusat Hentian Kajang",Kajang,2.9577894,101.7916078,3.8,10,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.11
ChIJJRt4rtVDzDERIjDGTQD97Qk,99 Speedmart 3140 Gaia Boulevard,"No: 13A & 15 (Ground Floor, Gaia Boulevard, Bandar Rawang Gamuda Gardens",Rawang,3.2826189,101.5419368,3.8,10,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.11
ChIJ3c7sl3THzTERKp4Fsh8utj0,99 Speedmart 2384 Taman Salak Perdana,"No: 70 & 72 (Ground Floor), Jalan Belian 1, Taman, Jalan Salak Perdana, Bandar Baru Salak Tinggi",Sepang,2.8378232,101.7257595,4.1,8,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.01
ChIJMbN0ponJzTERjvZ3pfIZp4c,99 Speedmart 2554 Bangi Sek 3 (2),No: 24 & 26 (Ground Floor Jalan 3/7 Bangi Perdana Sek 3 Bandar Baru Bangi,Bangi,2.9473469,101.7805423,4.1,8,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,9.01
ChIJoYRlyuY3zDERvkfB3_gtQKQ,"KK Super Mart Ampang, Hulu Kelang (AHK)","No. 53G, Jalan Awan, Kampung Kuala Ampang",Ampang,3.165892,101.7489112,4.1,8,,Convenience,Conv - KK Mart,Tier 1,9.01
ChIJteF3JxtVzDERO3EoU1UDfEY,99 Speedmart 1042 Teluk Pulai,"61 & 63, Jalan Teluk Pulai, Kawasan 7",Klang,3.0422917,101.4285205,3.0,19,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,8.99
ChIJ19D1HXVFzDER6s3gwCC_3kI,Syarikat Perniagaan Maju,"No. 516, Jalan Perusahaan 3, Bandar Baru Sungai Buloh",Sungai Buloh,3.2095365,101.5673579,3.9,9,03-6156 2185,Super/Groceries,Super - Indie retail,Tier 1,8.98
ChIJReYo8dY3zDERXWwVOhzt0kg,V3 KLCC Mart,"6-1, Vortex Suites @ KLCC, 12, Jalan Sultan Ismail, City Centre",Kuala Lumpur,3.1546913,101.7072567,3.9,9,011-3330 9252,Super/Groceries,Super - Indie retail,Tier 1,8.98
ChIJXTnbA-fPzTERhmQGAfTpdCg,ECONSAVE Mart Bandar Tasik Kesuma,Bandar Sri Kesuma,Semenyih,2.9061782,101.8647273,3.9,9,,Convenience,Conv - Indie mart,Tier 1,8.98
ChIJGUBeOFKrzTERNhNwf8i2si8,99 Speedmart 1195 Port Klang 2,"38 & 40, Jalan Sungai Aur",Pelabuhan Klang,2.9995115,101.3966361,3.9,9,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,8.98
ChIJi_-1MAFJzDER4iztV37zvTU,99 Speedmart 3453 PJ Midtown,"No: LG-16 (Ground Floor, PJ Midtown, Jalan Kemajuan, Seksyen 13",Petaling Jaya,3.1137753,101.6398976,3.9,9,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,8.98
ChIJz5PMCiJHzDERdGpLIfhLMPU,99 Speedmart 1340 Taman Sri Batu Caves,"No: 108 & 110 (GF, Jalan Sbc 3, Taman Sri Batu Caves",Batu Caves,3.2346876,101.6877199,3.9,9,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,8.98
ChIJU-t6sI5KzDERqrTtYaKJOgo,Pasar Mini Faa,"63, Jalan Radin Anum 1, Bandar Baru Sri Petaling",Kuala Lumpur,3.067433,101.690634,5.0,5,,Super/Groceries,Super - Independent local,Tier 1,8.96
ChIJZ58__IY3zDERveARxBqQ1x0,NJ BEST QUALITY SDN BHD,"2, no 15, 2, Jalan Pandan 2/2, Pandan Jaya",Kuala Lumpur,3.1344178,101.7395034,5.0,5,03-9202 2253,Super/Groceries,Super - Indie retail,Tier 1,8.96
ChIJmQ0Iml5HzDERDKKvaL5X2KM,旺角超市 WANGJIAO SUPERMARKET,"E-8-G，Desa Kepong’Gi, Jalan Rimbunan Teratai 2, Kepong 52100 Kuala Lumpur, Kepong gi",Kepong,3.218959,101.6464935,5.0,5,012-312 7899,Super/Groceries,Super - Independent local,Tier 1,8.96
ChIJyWo6xvMDzDER1RQhSbRDbx4,Kedai Pernama PN16800,Bentong,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.5357224,102.0268402,5.0,5,09-280 3340,Hyper,Hyper - Other regional chain,Tier 1,8.96
ChIJVXgtXE_ozTER5ZCZEApfLac,Break-Time Mart,"Persiaran Metro Sendayan 1, Bandar Sri Sendayan, Kampong Felda Sendayan",Siliau,2.6933665,101.8545492,5.0,5,,Convenience,Conv - Indie mart,Tier 1,8.96
ChIJq6qqqm7dzTEREB5Xw9vCIK4,Saigon New Mart,"39, Jalan MPK 4",Seremban,2.7138701,101.9124771,5.0,5,013-523 4566,Convenience,Conv - Indie mart,Tier 1,8.96
ChIJyZflVmq5zTERS6AA8u9CW2w,99 Speedmart 2610 Taman Ambar,"No: 27 (Ground Floor, Jalan Ambar 1, Taman Ambar",Dengkil,2.8494223,101.6499789,3.1,17,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,8.96
ChIJ6TuxNpOvzTERLrRBprgiomo,AZ Zain Mart,"19, Jalan Pahlawan 1, Taman Pahlawan",Telok Panglima Garang,2.9127507,101.4795125,5.0,5,,Convenience,Conv - Indie mart,Tier 1,8.96
ChIJWamlj863zTER59eQGF6pvu8,Eco Fresh Mart Cristal Residence,Jalan Fauna 1,Cyberjaya,2.9185356,101.6465645,5.0,5,011-5000 9911,Convenience,Conv - Indie mart,Tier 1,8.96
ChIJIQnaxVi1zTERct_C-ThZZYk,99 Speedmart 3048,"No : 37 (Ground Floor, Jalan SP 3/1, Taman Saujana Puchong",Puchong,2.9925369,101.6381612,5.0,5,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,8.96
ChIJf_IVMgBLzDERsE0IrlPPjzw,I Smart Grocer,"NO 5, JALAN PRIMA 7/2, Taman Puchong Prima",Puchong,2.9990842,101.596659,5.0,5,017-719 1306,Convenience,Conv - Sundry/grocer,Tier 1,8.96
ChIJxz9MAV21zTERNspTDNGk84M,QQ Mart,"38, Jalan PSK 10, Pusat Perdagangan Seri Kembangan",Seri Kembangan,3.0159804,101.6979954,5.0,5,,Convenience,Conv - Indie mart,Tier 1,8.96
ChIJNQpVT1q1zTERY8JkhxODkL0,KK Supermart Bukit Serdang BSD,"20-1, Jalan BS 4/1, Taman Bukit Serdang",Seri Kembangan,3.0211669,101.699601,3.1,17,016-330 8087,Convenience,Conv - KK Mart,Tier 1,8.96
ChIJN9pIb27LzTERCrMgjzT7I_w,RS7 MART,"Lot1, Ground Floor, Residensi Sutera 7, Taman Sutera",Kajang,3.0094304,101.7674821,5.0,5,018-242 2959,Convenience,Conv - Indie mart,Tier 1,8.96
ChIJ2WbuDN1TzDERouOe30zplG8,Fanaboy Mart (KEDAI RM2 KEATAS),"21, Jalan Harmoni 1A/KU3, Kristal Klang Commercial Centre",Klang,3.0695073,101.4342416,5.0,5,017-258 7553,Convenience,Conv - Indie mart,Tier 1,8.96
ChIJvzOVV5JTzDEROPqXe4BAEeI,99 Speedmart 2837 Taman Intan,"77 & 79 (Ground Floor, No:, Jalan Batai Laut 3, Taman Intan",Klang,3.0571713,101.4740252,5.0,5,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,8.96
ChIJjf0_yiw1zDERoJdPfusEqxU,99 Speedmart 1270 Taman Tun Perak,"No: 1-1(G, Jalan Tun Perak 1, Taman Tun Perak",Cheras,3.0623367,101.7587208,2.9,21,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,8.96
ChIJjUsWJX5FzDERbPcQsl8Hkjk,AGROBEST SPEED MART,"U20, 2366-2367, Jalan 1A/3 Seksyen, Bandar Baru Sungai Buloh",Shah Alam,3.2107872,101.5654664,5.0,5,016-332 4807,Convenience,Conv - Indie mart,Tier 1,8.96
ChIJnfBhTe1HzDERsOm0GIJKpRI,"99 Speedmart 1174 Permata Magna, Kepong","No:17 & 19(G), Permata Magna, Jalan Metro 2, Off, Jalan Kepong",Kuala Lumpur,3.21294,101.636932,3.1,17,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,8.96
ChIJGbwKawI1zDERlyeInZ6kyAw,"KK SUPER MART Cheras, Taman Rasa Sayang (CRS)","a3, 1-12, Jalan Prima 1, Taman Rasa Sayang",Cheras,3.0730362,101.7587669,3.6,11,016-330 8003,Convenience,Conv - KK Mart,Tier 1,8.95
ChIJAz--NYZUzDERhCkG60ztrX4,Forty Nine Quick Mart,"188B (Ground Floor), Jalan Sungai Putus, Off Jalan Batu Belah, Klang, 41050, Klang",Selangor,3.0705293,101.4415167,4.3,7,03-3343 6792,Super/Groceries,Super - Indie retail,Tier 1,8.94
