store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types,vicinity,CHECK,CHECK.1,CHECK.2,Reckitt Tier,Reckitt Tier.1,nname,already_being_covered,match_confidence,match_reason,distance_m,matched_portfolio_id,matched_portfolio_name
ChIJxc-Yav1YzDERFYZIT_kF4o4,ChIJxc-Yav1YzDERFYZIT_kF4o4,Welli Edible Oil Sdn Bhd,Jalan Raja Abdullah,Jeram,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2423684,101.3871906,0.0,0,0,Active,hypermarket,0,0,False,scraped,03-3264 6331,,,0,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","Jalan Raja Abdullah, Jeram",,Hyper,,Hyper - Other regional chain,Tier 1,welli edible oil,NO,n/a,no portfolio within 2km,,,
ChIJJU4XZkhFzDER3h_524uy2M8,ChIJJU4XZkhFzDER3h_524uy2M8,Pasar Segar Pak Ungku,"Jalan Kuala Selangor, Kampung Sungai Pelong",Shah Alam,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.210516,101.5350384,4.5,6,0,Active,hypermarket,0,0,False,scraped,013-205 4198,Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 7:00 PM | Saturday: 8:00 AM – 7:00 PM | Sunday: 8:00 AM – 7:00 PM,http://www.pasarsegarpakungku.blogspot.com/,0,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","Jalan Kuala Selangor, Kampung Sungai Pelong, Shah Alam",,Hyper,,Hyper - Other regional chain,Tier 1,pasar segar pak ungku,NO,n/a,no portfolio within 2km,,,
ChIJs05iYfFGzDERjdO4o_kFpco,ChIJs05iYfFGzDERjdO4o_kFpco,Parkson Selayang Mall,"Jalan SU 9, Taman Selayang Utama",Batu Caves,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2371015,101.6437584,4.1,440,0,Active,hypermarket,0,0,False,scraped,03-6138 2889,Monday: 10:40 AM – 10:00 PM | Tuesday: 10:40 AM – 10:00 PM | Wednesday: 10:40 AM – 10:00 PM | Thursday: 10:40 AM – 10:00 PM | Friday: 10:40 AM – 10:00 PM | Saturday: 10:40 AM – 10:00 PM | Sunday: 10:40 AM – 10:00 PM,http://parkson.com.my/,0,"['department_store', 'store', 'point_of_interest', 'establishment']","Jalan SU 9, Taman Selayang Utama, Batu Caves",,Hyper,,Hyper - Other regional chain,Tier 1,parkson selayang mall,NO,n/a,no portfolio within 2km,,,
ChIJp0oAdPdGzDERnlIL2CW8pAA,ChIJp0oAdPdGzDERnlIL2CW8pAA,7-Eleven 0337 Taman Intan Baiduri,"23, Jalan Intan Baiduri 6/1b, Taman Intan Baiduri",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2335413,101.6485551,3.9,20,0,Active,hypermarket,0,0,False,scraped,03-2114 2337,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,https://www.7eleven.com.my/,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","23, Jalan Intan Baiduri 6/1b, Taman Intan Baiduri, Kuala Lumpur",,Hyper,,Hyper - Other regional chain,Tier 1,7 eleven 0337 taman intan baiduri,NO,n/a,no portfolio within 2km,,,
ChIJ52TaQRBHzDERY71biecwDQw,ChIJ52TaQRBHzDERY71biecwDQw,MyMesra,"5, Jalan Industri Batu Caves 1/1, Kawasan Industri Batu Caves",Batu Caves,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2323655,101.6860445,3.4,5,0,Active,hypermarket,0,0,False,scraped,03-6186 2825,,https://www.mymesra.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","5, Jalan Industri Batu Caves 1/1, Kawasan Industri Batu Caves, Batu Caves",,Hyper,,Hyper - Other regional chain,Tier 1,mymesra,NO,n/a,no portfolio within 2km,,,
ChIJbajrn3pHzDER4vW-8j1G7cg,ChIJbajrn3pHzDER4vW-8j1G7cg,Wong & Son Trading,"68100, No. 7, Jalan TIB 1/3, Taman Industri Bolton",Batu Caves,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2388796,101.6954666,4.3,3,0,Active,hypermarket,0,0,False,scraped,019-216 3039,,,0,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","68100, No. 7, Jalan TIB 1/3, Taman Industri Bolton, Batu Caves",,Hyper,,Hyper - Other regional chain,Tier 1,wong son,NO,n/a,no portfolio within 2km,,,
ChIJe4i7IHpHzDER5xJ92oUZej8,ChIJe4i7IHpHzDER5xJ92oUZej8,"7-Eleven 1092 Jln Samudra Utara 2 , Taman Samudra, Batu Caves","592g, Jalan Samudera Utara 2, Taman Samudra",Batu Caves,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2350444,101.6977373,4.5,4,0,Active,hypermarket,0,0,False,scraped,03-6187 3125,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","592g, Jalan Samudera Utara 2, Taman Samudra, Batu Caves",,Hyper,,Hyper - Other regional chain,Tier 1,7 eleven 1092 jln samudra utara 2 taman samudra batu caves,NO,n/a,no portfolio within 2km,,,
ChIJqxX5_39HzDERZyMtG7sHzfw,ChIJqxX5_39HzDERZyMtG7sHzfw,Penjual Madu Khaula,Kampung Simpang Tiga,Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2301896,101.7068628,4.0,4,0,Active,hypermarket,0,0,False,scraped,016-670 5405,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,,0,"['grocery_or_supermarket', 'store', 'health', 'food', 'point_of_interest', 'establishment']","Kampung Simpang Tiga, Kuala Lumpur",,Hyper,,Hyper - Other regional chain,Tier 1,penjual madu khaula,NO,n/a,no portfolio within 2km,,,
ChIJAfd1MNSdzjERyz4QDNd3mlU,ChIJAfd1MNSdzjERyz4QDNd3mlU,99 Speedmart 2221 (PH) Kampung Manchis,"No: 13 & 14 (Ground Floor), Jalan Besar Manchis Kampung, Manchis",Bentong,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2026667,102.1633333,3.9,15,0,Active,hypermarket,0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","No: 13 & 14 (Ground Floor), Jalan Besar Manchis Kampung, Manchis, Bentong",,Hyper,,Hyper - Other regional chain,Tier 1,99 speedmart 2221 ph kampung manchis,NO,n/a,no portfolio within 2km,,,
ChIJHeBCKjY4zDERowcS_C0fmV4,ChIJHeBCKjY4zDERowcS_C0fmV4,Naturalle Organics,"27, Jalan Wangsa Setia 1, Wangsa Melawati",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2094746,101.7439398,0.0,0,0,Active,hypermarket,0,0,False,scraped,012-316 5553,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,,0,"['clothing_store', 'grocery_or_supermarket', 'store', 'health', 'food', 'point_of_interest', 'establishment']","27, Jalan Wangsa Setia 1, Wangsa Melawati, Kuala Lumpur",,Hyper,,Hyper - Other regional chain,Tier 1,naturalle organics,NO,n/a,no portfolio within 2km,,,
ChIJeZh-E5g7zDERwYo-RUf5f9U,ChIJeZh-E5g7zDERwYo-RUf5f9U,Kedai runcit,Jalan Sungai Lepok,Hulu Langat,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2139464,101.8645091,0.0,0,0,Active,hypermarket,0,0,False,scraped,,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,0,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","Jalan Sungai Lepok, Hulu Langat",,Hyper,,Hyper - Other regional chain,Tier 1,kedai runcit,NO,n/a,no portfolio within 2km,,,
ChIJnRodX2b2zDERR2jgX5Y-Rmk,ChIJnRodX2b2zDERR2jgX5Y-Rmk,7-Eleven JLN BESAR JERAM SEL,"249, Jalan Besar, Sungai Buloh",Jeram,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.258022,101.3064833,3.1,7,0,Active,hypermarket,0,0,False,scraped,03-2114 2480,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","249, Jalan Besar, Sungai Buloh, Jeram",,Hyper,,Hyper - Other regional chain,Tier 1,7 eleven jln besar jeram sel,NO,n/a,no portfolio within 2km,,,
ChIJSVYlDQBfzDERHV1NQ2Zs8lA,ChIJSVYlDQBfzDERHV1NQ2Zs8lA,Kedai Tijarah albarakah enterprise,"3, Jalan Desa Mahang 1, Kampung Desa Mahang",Jeram,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2806644,101.3732187,5.0,1,0,Active,hypermarket,0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","3, Jalan Desa Mahang 1, Kampung Desa Mahang, Jeram",,Hyper,,Hyper - Other regional chain,Tier 1,kedai tijarah albarakah,NO,n/a,no portfolio within 2km,,,
ChIJQdvASZxZzDERWC4YHB3r89Q,ChIJQdvASZxZzDERWC4YHB3r89Q,Pasar segar Mohd haikal firdaus,Jeram,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara","Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2727789,101.3684799,5.0,2,0,Active,hypermarket,0,0,False,scraped,,,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",Jeram,,Hyper,,Hyper - Other regional chain,Tier 1,pasar segar mohd haikal firdaus,NO,n/a,no portfolio within 2km,,,
ChIJJZ_DfGRczDERTE2SLdl0dVw,ChIJJZ_DfGRczDERTE2SLdl0dVw,Agro Bazaar,"Jalan Kuala Selangor, Bandar Tasik Puteri",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2849108,101.4730358,0.0,0,0,Active,hypermarket,0,0,False,scraped,010-298 4715,Monday: 9:30 AM – 10:00 PM | Tuesday: 9:30 AM – 10:00 PM | Wednesday: 9:30 AM – 10:00 PM | Thursday: 9:30 AM – 10:00 PM | Friday: 9:30 AM – 10:00 PM | Saturday: 9:30 AM – 10:00 PM | Sunday: 9:30 AM – 10:00 PM,http://www.agrobazaar.com.my/index.php/shopDirectory/shops?shopId=83578,0,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","Jalan Kuala Selangor, Bandar Tasik Puteri, Rawang",,Hyper,,Hyper - Other regional chain,Tier 1,agro bazaar,NO,n/a,no portfolio within 2km,,,
ChIJIwKsSHxczDEROkeYavopckM,ChIJIwKsSHxczDEROkeYavopckM,Bio HaruanTech (M) Sdn Bhd,"63, Jalan 7a/6, Bandar Tasik Puteri",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2786531,101.4757491,3.6,5,0,Active,hypermarket,0,0,False,scraped,019-411 8840,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,0,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","63, Jalan 7a/6, Bandar Tasik Puteri, Rawang",,Hyper,,Hyper - Other regional chain,Tier 1,bio haruantech m,NO,n/a,no portfolio within 2km,,,
ChIJpRizj2RczDER5LJDAk0Kcz4,ChIJpRizj2RczDER5LJDAk0Kcz4,99 Speedmart 1390 Bandar Tasik Puteri 2,"67-G-A & 67-G-B & 67, 1-B, Jalan 7A/3, Bandar Tasik Puteri",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.284207,101.472839,3.3,24,0,Active,hypermarket,0,0,False,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","67-G-A & 67-G-B & 67, 1-B, Jalan 7A/3, Bandar Tasik Puteri, Rawang",,Hyper,,Hyper - Other regional chain,Tier 1,99 speedmart 1390 bandar tasik puteri 2,NO,n/a,no portfolio within 2km,,,
ChIJo1ieY2RczDERcVbZwI1i-n8,ChIJo1ieY2RczDERcVbZwI1i-n8,"7-Eleven Bandar Tasik Puteri, Rawang 0511","47-G-A, Jalan 7A/3, Bandar Tasik Puteri",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2847401,101.4727699,3.4,22,0,Active,hypermarket,0,0,False,scraped,03-6034 4232,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.7eleven.com.my/,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","47-G-A, Jalan 7A/3, Bandar Tasik Puteri, Rawang",,Hyper,,Hyper - Other regional chain,Tier 1,7 eleven bandar tasik puteri rawang 0511,NO,n/a,no portfolio within 2km,,,
ChIJgUplM6hDzDERsphXCAhVaH4,ChIJgUplM6hDzDERsphXCAhVaH4,kedai runcit sg samak,7JQ2+4J,Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.287846,101.6015018,0.0,0,0,Active,hypermarket,0,0,False,scraped,,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,,0,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","7JQ2+4J, Rawang",,Hyper,,Hyper - Other regional chain,Tier 1,kedai runcit sg samak,NO,n/a,no portfolio within 2km,,,
ChIJFcKKndRGzDERlxF2iOOlIbo,ChIJFcKKndRGzDERlxF2iOOlIbo,Shell,"Jalan Rawang Bt 16, Jln, Templer Park",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.290064,101.633539,3.6,188,2,Active,hypermarket,0,0,False,scraped,03-6091 2619,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://find.shell.com/my/fuel/10208729-shell-templer-park/en_MY,0,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Jalan Rawang Bt 16, Jln, Templer Park, Rawang",,Hyper,,Hyper - Other regional chain,Tier 1,shell,NO,n/a,no portfolio within 2km,,,
ChIJdfMTXNlGzDERrsOA-DZ2mjM,ChIJdfMTXNlGzDERrsOA-DZ2mjM,CAFé by 7-Eleven Bandar Baru Selayang (190),"69, Jalan 2/16, Baru Selayang",Batu Caves,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2564233,101.6561394,1.5,16,0,Active,hypermarket,0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.7eleven.com.my/cafe/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","69, Jalan 2/16, Baru Selayang, Batu Caves",,Hyper,,Hyper - Other regional chain,Tier 1,caf by 7 eleven bandar baru selayang 190,NO,n/a,no portfolio within 2km,,,
ChIJdaZ6IAA_zDER1SFCScInzjg,ChIJdaZ6IAA_zDER1SFCScInzjg,warung santi,"kantor camat simpang Simpang agung dusun VII, jln",setapak,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2790527,101.7409946,0.0,0,0,Active,hypermarket,0,0,False,scraped,,,,0,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","kantor camat simpang Simpang agung dusun VII, jln, setapak",,Hyper,,Hyper - Other regional chain,Tier 1,warung santi,NO,n/a,no portfolio within 2km,,,
ChIJWyNjZTmezjERSfWu8n617qE,ChIJWyNjZTmezjERSfWu8n617qE,Kam Long Mini mart,"181, 9, Kampung Telemong Indah",Karak,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2914433,102.0897219,4.0,2,0,Active,hypermarket,0,0,False,scraped,,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","181, 9, Kampung Telemong Indah, Karak",,Hyper,,Hyper - Other regional chain,Tier 1,kam long mini mart,NO,n/a,no portfolio within 2km,,,
ChIJo5WZn5_0zDERZ0ACAXfmr0I,ChIJo5WZn5_0zDERZ0ACAXfmr0I,Petronas Kuala Selangor,Taman Pahlawan,Kuala Selangor,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.3328888,101.2553728,4.1,64,0,Active,hypermarket,0,0,False,scraped,03-3281 2475,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.petronas.com.my/,0,"['gas_station', 'convenience_store', 'car_repair', 'store', 'point_of_interest', 'food', 'establishment']","Taman Pahlawan, Kuala Selangor",,Hyper,,Hyper - Other regional chain,Tier 1,petronas kuala selangor,NO,n/a,no portfolio within 2km,,,
ChIJcw2Gvp70zDERuOOSSYYpzcg,ChIJcw2Gvp70zDERuOOSSYYpzcg,CAFé by 7-Eleven Bandar Melawati (456),"38, Jalan Melati 3/1, Bandar Melawati",Kuala Selangor,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.330142,101.256827,3.3,17,0,Active,hypermarket,0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://7cafe.7eleven.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","38, Jalan Melati 3/1, Bandar Melawati, Kuala Selangor",,Hyper,,Hyper - Other regional chain,Tier 1,caf by 7 eleven bandar melawati 456,NO,n/a,no portfolio within 2km,,,
ChIJsQHdVaH1zDERtPAtIP5yJfA,ChIJsQHdVaH1zDERtPAtIP5yJfA,Chap Joo Seng Hup Kee,Jalan 1,Bukit Rotan,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.308815,101.3150653,5.0,1,0,Active,hypermarket,0,0,False,scraped,,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 2:00 PM,,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","Jalan 1, Bukit Rotan",,Hyper,,Hyper - Other regional chain,Tier 1,chap joo seng hup kee,NO,n/a,no portfolio within 2km,,,
ChIJMTyPB6_1zDER0ADZiqbpx-s,ChIJMTyPB6_1zDER0ADZiqbpx-s,S-Mart,Bukit Rotan,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara","Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.3064902,101.3072152,5.0,1,0,Active,hypermarket,0,0,False,scraped,,Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 7:00 PM | Saturday: 8:00 AM – 7:00 PM | Sunday: 8:00 AM – 7:00 PM,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",Bukit Rotan,,Hyper,,Hyper - Other regional chain,Tier 1,s mart,NO,n/a,no portfolio within 2km,,,
ChIJb8Th5qD1zDERN8DBFEjQ58U,ChIJb8Th5qD1zDERN8DBFEjQ58U,MAJU SHREE TRADING,"23, Jalan Tembusu, Taman Rajawali",Bukit Rotan,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.3054023,101.3082349,0.0,0,0,Active,hypermarket,0,0,False,scraped,017-227 0205,,,0,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","23, Jalan Tembusu, Taman Rajawali, Bukit Rotan",,Hyper,,Hyper - Other regional chain,Tier 1,maju shree,NO,n/a,no portfolio within 2km,,,
