store_id,place_id,store_name,banner,format,reckitt_target,address,city,region,lat,lng,category,rating,review_count,phone,opening_hours,website,google_types,vicinity,price_level,business_status,annual_sales_usd,lines_per_store,covered,source,poi_count
ChIJrzOTDgCZ4jAR4BaFp3KUtec,ChIJrzOTDgCZ4jAR4BaFp3KUtec,Drug Story Pharmacy ร้านยาดรัก สตอรี่-สามย่าน,Independent,Pharmacy (independent),TARGET,"1st Floor, 8/1 S52 Samyan, แขวงสี่พระยา",เขตบางรัก,Nonthaburi,13.7309901,100.5271886,pharmacy,5,2,096 732 7701,Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: Closed | Sunday: Closed,https://drugstory.store/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","1st Floor, 8/1 S52 Samyan, แขวงสี่พระยา, เขตบางรัก",0,Active,0,0,FALSE,scraped,0
ChIJR59dNSaZ4jARhMHiFCNwa8A,ChIJR59dNSaZ4jARhMHiFCNwa8A,"Li Min Pharmacy Ltd., Part.",Independent,Pharmacy (independent),TARGET,"PGQ8+7Q9, Soi Phraya Singhaseni, Khwaeng Rong Muang",รองเมือง,Nonthaburi,13.738175,100.516988,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","PGQ8+7Q9, Soi Phraya Singhaseni, Khwaeng Rong Muang, รองเมือง",0,Active,0,0,FALSE,scraped,0
ChIJVVCi7NOY4jARH476W4Jfwd4,ChIJVVCi7NOY4jARH476W4Jfwd4,Choeratan Dispensari Pharmacy,Independent,Pharmacy (independent),TARGET,"160, Sura Wong Road, Si Phraya, Khet Bang Rak, Bangkok",10500,Nonthaburi,13.7281492,100.525304,pharmacy,4,1,02 235 9187,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","160, Sura Wong Road, Si Phraya, Khet Bang Rak, Bangkok, 10500",0,Active,0,0,FALSE,scraped,0
ChIJQd0BJgCZ4jARwQjNgk9GEPc,ChIJQd0BJgCZ4jARwQjNgk9GEPc,3Pharmacy,Independent,Pharmacy (independent),TARGET,"เลขที่ 1588 Banthat Thong Road, Khwaeng Rong Muang",Pathum Wan,Nonthaburi,13.741939,100.5226555,pharmacy,4.3,12,,Monday: 3:00 PM – 1:00 AM | Tuesday: 3:00 PM – 1:00 AM | Wednesday: 3:00 PM – 1:00 AM | Thursday: 3:00 PM – 1:00 AM | Friday: 3:00 PM – 1:00 AM | Saturday: 3:00 PM – 1:00 AM | Sunday: 3:00 PM – 1:00 AM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","เลขที่ 1588 Banthat Thong Road, Khwaeng Rong Muang, Pathum Wan",0,Active,0,0,FALSE,scraped,0
ChIJ1Qp-SC-Z4jARo9BCo-vC-dE,ChIJ1Qp-SC-Z4jARo9BCo-vC-dE,Narongrit Pharmacy,Independent,Pharmacy (independent),TARGET,"21 Soi Wat Duang Khae, Khwaeng Rong Muang",Pathum Wan,Nonthaburi,13.7414137,100.5192019,pharmacy,5,2,02 216 2946,Monday: 6:30 AM – 8:00 PM | Tuesday: 6:30 AM – 8:00 PM | Wednesday: 6:30 AM – 8:00 PM | Thursday: 6:30 AM – 8:00 PM | Friday: 6:30 AM – 8:00 PM | Saturday: 6:30 AM – 8:00 PM | Sunday: 6:30 AM – 8:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","21 Soi Wat Duang Khae, Khwaeng Rong Muang, Pathum Wan",0,Active,0,0,FALSE,scraped,0
ChIJBe3MoNSY4jARshtT9gwkaKk,ChIJBe3MoNSY4jARshtT9gwkaKk,Sheraton Dispensary Pharmacy,Independent (dispensary),Pharmacy (independent),TARGET,Thailand,Nonthaburi,Nonthaburi,13.729088,100.528464,pharmacy,4.8,17,081 933 1933,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",Thailand,0,Active,0,0,FALSE,scraped,0
ChIJ5dv-CSGZ4jARIti8dTTDPos,ChIJ5dv-CSGZ4jARIti8dTTDPos,ร้านขายยา เอี๊ยะแซ (Earsair Pharmacy),Independent,Pharmacy (independent),TARGET,"928 ถนน เจริญกรุง, Khwaeng Talat Noi",Khet Samphanthawong,Nonthaburi,13.7337478,100.51426,pharmacy,4.6,23,02 234 1519,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 3:00 PM | Sunday: Closed,http://www.earsaireasy.com/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","928 ถนน เจริญกรุง, Khwaeng Talat Noi, Khet Samphanthawong",0,Active,0,0,FALSE,scraped,0
ChIJP24XDieZ4jARCJzq_O3jTtM,ChIJP24XDieZ4jARCJzq_O3jTtM,Chu Mung Tek Drug Store,Independent (no name keyword),Pharmacy (independent),TARGET,PGP7+VXF,Samphanthawong,Nonthaburi,13.7371847,100.5149107,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","PGP7+VXF, Samphanthawong",0,Active,0,0,FALSE,scraped,0
ChIJN1lpk9iY4jARhjE6i5f_Uac,ChIJN1lpk9iY4jARhjE6i5f_Uac,Ying Sae Osot Pharmacy,Independent,Pharmacy (independent),TARGET,"432 ถนน เจริญกรุง, แขวงสัมพันธวงศ์",เขตสัมพันธวงศ์,Nonthaburi,13.7340073,100.5144928,pharmacy,0,0,02 222 2922,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","432 ถนน เจริญกรุง, แขวงสัมพันธวงศ์, เขตสัมพันธวงศ์",0,Active,0,0,FALSE,scraped,0
ChIJKW-vbCyZ4jARHkWY2_eCXFc,ChIJKW-vbCyZ4jARHkWY2_eCXFc,Drug (MU) Terrace,Independent (no name keyword),Pharmacy (independent),TARGET,"ช็อป 17, Khwaeng Wang Mai",Pathum Wan,Nonthaburi,13.7417401,100.5255213,pharmacy,4.9,17,095 821 9888,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","ช็อป 17, Khwaeng Wang Mai, Pathum Wan",0,Active,0,0,FALSE,scraped,0
ChIJmbtcaguZ4jAR7Hc2x1NHA_w,ChIJmbtcaguZ4jAR7Hc2x1NHA_w,ร้านยา B&W Drugs สาขาซอยจุฬา16 /药房/PHARMACY,ร้านยา (Independent),Pharmacy (independent),TARGET,"125, ซอย จุฬาฯ 16, Khwaeng Wang Mai",Pathum Wan,Nonthaburi,13.7423483,100.5234844,pharmacy,4.8,17,083 808 7766,Monday: 3:00 – 11:00 PM | Tuesday: 3:00 – 11:00 PM | Wednesday: 3:00 – 11:00 PM | Thursday: 3:00 – 11:00 PM | Friday: 3:00 – 11:00 PM | Saturday: 3:00 – 11:00 PM | Sunday: 3:00 – 11:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","125, ซอย จุฬาฯ 16, Khwaeng Wang Mai, Pathum Wan",0,Active,0,0,FALSE,scraped,0
ChIJieJBySqf4jARsCo3vRU7pNE,ChIJieJBySqf4jARsCo3vRU7pNE,Curmin Lift,Independent (no name keyword),Pharmacy (independent),TARGET,"315, อาคาร จามจุรี ชั้น 2, Phaya Thai Road, Khwaeng Pathum Wan",Pathum Wan,Nonthaburi,13.7329771,100.5300324,pharmacy,0,0,02 203 8000,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","315, อาคาร จามจุรี ชั้น 2, Phaya Thai Road, Khwaeng Pathum Wan, Pathum Wan",0,Active,0,0,FALSE,scraped,0
ChIJu0_CKImZ4jART-kUyAm6Q4c,ChIJu0_CKImZ4jART-kUyAm6Q4c,ร้านยาศรีรัตน์เภสัช Srirat Pharmacy,ร้านยา (Independent),Pharmacy (independent),TARGET,"112/4-5 Charat Mueang Alley, Khwaeng Rong Muang",Pathum Wan,Nonthaburi,13.7424354,100.5215144,pharmacy,3.7,21,02 611 9774,Monday: 9:30 AM – 8:15 PM | Tuesday: 9:30 AM – 8:15 PM | Wednesday: 9:30 AM – 8:15 PM | Thursday: 9:30 AM – 8:15 PM | Friday: 9:30 AM – 8:15 PM | Saturday: 9:30 AM – 8:15 PM | Sunday: 9:30 AM – 8:15 PM,https://lin.ee/FvjzBz2,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","112/4-5 Charat Mueang Alley, Khwaeng Rong Muang, Pathum Wan",0,Active,0,0,FALSE,scraped,0
ChIJN-ExlJKZ4jARq2Ft5b0n1Wo,ChIJN-ExlJKZ4jARq2Ft5b0n1Wo,Trimitr Drug Store,Independent (no name keyword),Pharmacy (independent),TARGET,"95 Thanon Mittaphap Thai-China, Khwaeng Talat Noi",Khet Samphanthawong,Nonthaburi,13.7379344,100.5148254,pharmacy,4.8,14,061 384 4623,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: Closed,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","95 Thanon Mittaphap Thai-China, Khwaeng Talat Noi, Khet Samphanthawong",0,Active,0,0,FALSE,scraped,0
ChIJD9azBdmY4jARZIAA0r3WgbQ,ChIJD9azBdmY4jARZIAA0r3WgbQ,Tek Sae Tueng Osot Sathan Pharmacy,Independent,Pharmacy (independent),TARGET,"920/1 ถนน เจริญกรุง, Khwaeng Talat Noi",Khet Samphanthawong,Nonthaburi,13.7341852,100.5140676,pharmacy,5,1,02 233 4297,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","920/1 ถนน เจริญกรุง, Khwaeng Talat Noi, Khet Samphanthawong",0,Active,0,0,FALSE,scraped,0
ChIJkbKA-dCY4jARkOsKT8ZiuNk,ChIJkbKA-dCY4jARkOsKT8ZiuNk,"Amourkierti Trading Co.,Ltd.",Independent (no name keyword),Pharmacy (independent),TARGET,"334/4-5, Suriwongse Road, Siphya, Khet Bangrak, Bangkok",10500,Nonthaburi,13.726858,100.5206256,pharmacy,5,1,02 653 6047,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","334/4-5, Suriwongse Road, Siphya, Khet Bangrak, Bangkok, 10500",0,Active,0,0,FALSE,scraped,0
ChIJ9wObIdmY4jARvRr0bQSYs34,ChIJ9wObIdmY4jARvRr0bQSYs34,Dow Tong Drug Store,Independent (no name keyword),Pharmacy (independent),TARGET,"PGJ7+RPX, Thanon Yotha 1, Khwaeng Talat Noi",Khet Samphanthawong,Nonthaburi,13.7321135,100.5143451,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","PGJ7+RPX, Thanon Yotha 1, Khwaeng Talat Noi, Khet Samphanthawong",0,Active,0,0,FALSE,scraped,0
ChIJ-bi_FSeZ4jAR5-jUZVf7YOM,ChIJ-bi_FSeZ4jAR5-jUZVf7YOM,N.P.House Pharmacy,Independent,Pharmacy (independent),TARGET,"93, Soi Sukon, Tri Mit Road, Talat Noi, Khet Samphanthawong, Bangkok",10100,Nonthaburi,13.73704,100.514238,pharmacy,0,0,02 226 1565,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","93, Soi Sukon, Tri Mit Road, Talat Noi, Khet Samphanthawong, Bangkok, 10100",0,Active,0,0,FALSE,scraped,0
ChIJK-X87yaZ4jAR5LPjtAIDy38,ChIJK-X87yaZ4jAR5LPjtAIDy38,Natural Herb Pharmacy,Independent,Pharmacy (independent),TARGET,"PGQ7+HWG, Thanon Maitri Chit, Khwaeng Pom Prap",Khet Pom Prap Sattru Phai,Nonthaburi,13.738934,100.514834,pharmacy,5,1,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","PGQ7+HWG, Thanon Maitri Chit, Khwaeng Pom Prap, Khet Pom Prap Sattru Phai",0,Active,0,0,FALSE,scraped,0
ChIJqb7ORieZ4jARHO0SiCXe-uM,ChIJqb7ORieZ4jARHO0SiCXe-uM,Ban Ya Di Khlong Thom Pharmacy,Independent,Pharmacy (independent),TARGET,"266-268, Charoen Krung Road, Samphanthawong, Khet Samphanthawong, Bangkok",10100,Nonthaburi,13.7365624,100.5137784,pharmacy,0,0,081 902 0169,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","266-268, Charoen Krung Road, Samphanthawong, Khet Samphanthawong, Bangkok, 10100",0,Active,0,0,FALSE,scraped,0
ChIJTzz85CaZ4jARa7XJ6LlcKYk,ChIJTzz85CaZ4jARa7XJ6LlcKYk,Uay Nguan Tung Drug Store Limited Partnership,Independent (no name keyword),Pharmacy (independent),TARGET,"138 Soi Pradu, Khwaeng Pom Prap",Khet Pom Prap Sattru Phai,Nonthaburi,13.738761,100.5146384,pharmacy,5,1,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","138 Soi Pradu, Khwaeng Pom Prap, Khet Pom Prap Sattru Phai",0,Active,0,0,FALSE,scraped,0
ChIJ3QOsKSyZ4jARBMdfYELPNXo,ChIJ3QOsKSyZ4jARBMdfYELPNXo,Metit Pharmacy,Independent,Pharmacy (independent),TARGET,Thailand,Nonthaburi,Nonthaburi,13.742986,100.524139,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",Thailand,0,Active,0,0,FALSE,scraped,0
ChIJJZl6pdZhHTERiTsVenkWq7E,ChIJJZl6pdZhHTERiTsVenkWq7E,Bangkok Drugstore,Independent,Pharmacy (independent),TARGET,"1408 Phatthanakan Road, Khwaeng Suan Luang",Khet Suan Luang,Nonthaburi,13.736837,100.624407,pharmacy,4.3,14,02 538 2229 ext. 45,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://mobile.bangkokdrugstore.co.th/home,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","1408 Phatthanakan Road, Khwaeng Suan Luang, Khet Suan Luang",0,Active,0,0,FALSE,scraped,0
ChIJxVkSnM5hHTERapNZxUrQcWI,ChIJxVkSnM5hHTERapNZxUrQcWI,Pharmasure Drug Store,Independent (no name keyword),Pharmacy (independent),TARGET,"1898 Phatthanakan Road, Khwaeng Suan Luang",Khet Suan Luang,Nonthaburi,13.7361995,100.6346868,pharmacy,5,17,094 989 8266,Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 9:00 PM | Wednesday: 12:00 – 9:00 PM | Thursday: 12:00 – 9:00 PM | Friday: 12:00 – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 3:00 – 9:00 PM,https://www.facebook.com/pharmasure,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","1898 Phatthanakan Road, Khwaeng Suan Luang, Khet Suan Luang",0,Active,0,0,FALSE,scraped,0
ChIJbTfCA8ef4jARnEhDQyfvSq4,ChIJbTfCA8ef4jARnEhDQyfvSq4,Pharma2U ร้านยาฟาร์มาทูยู,Independent,Pharmacy (independent),TARGET,"1514 ถนนพัฒนาการ, ปาก ซอย 46",เขตสวนหลวง,Nonthaburi,13.7365879,100.6314195,pharmacy,4,3,061 919 6597,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 8:00 PM,http://www.pharma2u.co.th/,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","1514 ถนนพัฒนาการ, ปาก ซอย 46, เขตสวนหลวง",0,Active,0,0,FALSE,scraped,0
ChIJzU4HBc5hHTERxU7Zj0pbsxU,ChIJzU4HBc5hHTERxU7Zj0pbsxU,J. N. Pharma,Independent (no name keyword),Pharmacy (independent),TARGET,"1514 Phatthanakan Road, Phatthanakan",Khet Suan Luang,Nonthaburi,13.7365879,100.6314195,pharmacy,1,1,02 362 5892,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","1514 Phatthanakan Road, Phatthanakan, Khet Suan Luang",0,Active,0,0,FALSE,scraped,0
ChIJNRESkgphHTER0l57U-y0rr8,ChIJNRESkgphHTER0l57U-y0rr8,เพ็ทเมดพลัส สาขาพัฒนาการ(Pet Med Plus Pattanakarn ),Independent (no name keyword),Pharmacy (independent),TARGET,"2279, 4 Phatthanakan Road, Khwaeng Suan Luang",Khet Suan Luang,Nonthaburi,13.7366561,100.6350996,pharmacy,5,7,093 454 1926,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 8:00 PM | Saturday: 11:00 AM – 8:00 PM | Sunday: 11:00 AM – 8:00 PM,https://www.petmed-plus.com/,"['veterinary_care', 'pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","2279, 4 Phatthanakan Road, Khwaeng Suan Luang, Khet Suan Luang",0,Active,0,0,FALSE,scraped,0
ChIJ1VxT9Q5hHTERGhp5433exDk,ChIJ1VxT9Q5hHTERGhp5433exDk,Health Up,Independent (no name keyword),Pharmacy (independent),TARGET,"สาขาโลตัส พัฒนาการ, เลขที่ 2279/4 Phatthanakan Road, Phatthanakan",Khet Suan Luang,Nonthaburi,13.737403,100.635884,pharmacy,3.2,6,,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","สาขาโลตัส พัฒนาการ, เลขที่ 2279/4 Phatthanakan Road, Phatthanakan, Khet Suan Luang",0,Active,0,0,FALSE,scraped,0
ChIJya_EFwBhHTERP7-q-0fmKSA,ChIJya_EFwBhHTERP7-q-0fmKSA,eXta Plus Pharmacy,eXta,Pharmacy (chain),EXCLUDE,"79 Soi Phatthanakan 44, Phatthanakan",Khet Suan Luang,Nonthaburi,13.7308795,100.6332117,pharmacy,0,0,091 808 1712,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: Closed,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","79 Soi Phatthanakan 44, Phatthanakan, Khet Suan Luang",0,Active,0,0,FALSE,scraped,0
ChIJ85WkXABhHTER-hI1Q2E9i5Y,ChIJ85WkXABhHTER-hI1Q2E9i5Y,eXta Plus Pharmacy,eXta,Pharmacy (chain),EXCLUDE,"213 Phatanakarn 38, Khwaeng Suan Luang",Khet Suan Luang,Nonthaburi,13.7315791,100.6266224,pharmacy,5,3,091 808 1834,Monday: 7:00 AM – 8:00 PM | Tuesday: 8:30 AM – 8:00 PM | Wednesday: 8:30 AM – 8:00 PM | Thursday: 8:30 AM – 8:00 PM | Friday: 7:00 AM – 8:00 PM | Saturday: 8:30 AM – 6:00 PM | Sunday: Closed,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","213 Phatanakarn 38, Khwaeng Suan Luang, Khet Suan Luang",0,Active,0,0,FALSE,scraped,0
ChIJzxQyoE5hHTER30i48wb01KA,ChIJzxQyoE5hHTER30i48wb01KA,คลังยา สวิส ฟาร์มา Swiss Pharma,Independent (no name keyword),Pharmacy (independent),TARGET,"18, 3 Rama IX Road, Khwaeng Suan Luang",Khet Suan Luang,Nonthaburi,13.7420485,100.6303581,pharmacy,4.6,59,02 130 0369,Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 7:00 PM | Saturday: 8:00 AM – 7:00 PM | Sunday: 8:00 AM – 7:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","18, 3 Rama IX Road, Khwaeng Suan Luang, Khet Suan Luang",0,Active,0,0,FALSE,scraped,0
ChIJ_6fLTNFhHTERoyhR6nuhLDY,ChIJ_6fLTNFhHTERoyhR6nuhLDY,Thawat Chai Phesat Pharmacy,Independent,Pharmacy (independent),TARGET,"143 Phatthanakan Road, Suan Luang",Khet Suan Luang,Nonthaburi,13.737254,100.625297,pharmacy,0,0,02 319 8058,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","143 Phatthanakan Road, Suan Luang, Khet Suan Luang",0,Active,0,0,FALSE,scraped,0
ChIJiwa8BsphHTERHVDKheBrEoM,ChIJiwa8BsphHTERHVDKheBrEoM,The Pharma,Independent (no name keyword),Pharmacy (independent),TARGET,"2148 Phatthanakan Road, Khwaeng Suan Luang",Khet Suan Luang,Nonthaburi,13.7350557,100.6419322,pharmacy,4.8,6,,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","2148 Phatthanakan Road, Khwaeng Suan Luang, Khet Suan Luang",0,Active,0,0,FALSE,scraped,0
ChIJWbSGhwVhHTER6S0hOeEcCN4,ChIJWbSGhwVhHTER6S0hOeEcCN4,akin pharmacy - ร้านยาอคิน ฟาร์มาซี,Independent,Pharmacy (independent),TARGET,"2597 Phatthanakan Road, Phatthanakan",Khet Suan Luang,Nonthaburi,13.7359974,100.6422158,pharmacy,5,32,098 946 2444,Monday: 8:00 AM – 12:00 AM | Tuesday: 8:00 AM – 12:00 AM | Wednesday: 8:00 AM – 12:00 AM | Thursday: 8:00 AM – 12:00 AM | Friday: 8:00 AM – 12:00 AM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:00 AM – 12:00 AM,https://lin.ee/NJe1BCB,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","2597 Phatthanakan Road, Phatthanakan, Khet Suan Luang",0,Active,0,0,FALSE,scraped,0
ChIJpQAzodZhHTERvQm_sOWIqrc,ChIJpQAzodZhHTERvQm_sOWIqrc,"Pharma Link Co.,Ltd.",Independent (no name keyword),Pharmacy (independent),TARGET,"1350/704, Phatthanakan Road, Suan Luang, Khet Suan Luang, Bangkok",10250,Nonthaburi,13.7365681,100.6242193,pharmacy,4,1,02 719 4965,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","1350/704, Phatthanakan Road, Suan Luang, Khet Suan Luang, Bangkok, 10250",0,Active,0,0,FALSE,scraped,0
