city,place_id,name,name_norm,address,lat,lng,types,banner,format,reckitt_target
"RECIFE, PE",,Galpão dos Meninos e Meninas de Santo Amaro,galpao dosninos eninas de santo amaro,"Avenida Doutor Jayme da Fonte, 216 - Santo Amaro, Recife",-8.043438400000001,-34.8763477,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,CERAPE-Centro de Radioterapia de Pernambuco,cerape-centro de radioterapia de pernambuco,"Avenida Cruz Cabugá, 1597 - Santo Amaro, Recife",-8.0446519,-34.87477279999999,"hospital,health,point_of_interest,establishment",Independente / Sem chain identificado,Hospital,EXCLUDE
"RECIFE, PE",,Expor Eventos e Montagens Ltda,expor eventos e montagens,"Rua Severino Pereira, 348 - Salgadinho, Olinda",-8.0292354,-34.86758400000001,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Vertigini Web & design,vertigini web & design,"Shopping Tacaruna - Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0387608,-34.8711893,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Mini Kalzone | Shopping Tacaruna,mini kalzone | shopping tacaruna,"Avenida Governador Agamenon Magalhães, 153 - L2 - Santo Amaro, Recife",-8.037975399999999,-34.8717322,"restaurant,meal_takeaway,food,point_of_interest,establishment",Independente / Sem chain identificado,Restaurante,EXCLUDE
"RECIFE, PE",,Grupo Lince Brasil,grupo lince brasil,"Rua da Aurora, 2 - 1504, Recife",-8.050106699999999,-34.8738899,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Macropac Proteção Embalagem Ltda,macropac protecao embalagem,"Rua Severino Pereira, 290 - Salgadinho, Olinda",-8.0297694,-34.8670254,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,M Aço,m aco,"Avenida Professor Andrade Bezerra, 888 - Salgadinho, Olinda",-8.029054600000002,-34.86894770000001,"furniture_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
"RECIFE, PE",,MicroArt Shopping Tacaruna,microart shopping tacaruna,"Avenida Governador Agamenon Magalhães, 153 - Loja 176 - Santo Amaro, Recife",-8.038480399999997,-34.8722593,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Linear Stands,linear stands,"Rua Benjamin Constant, 315 - Sítio Novo, Olinda",-8.027641,-34.8725352,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Aldan's House,aldan's house,"Avenida Professor Andrade Bezerra - Salgadinho, Olinda",-8.027088,-34.8672373,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Toldoflex Toldos Recife,toldoflex toldos recife,"Rua Cláudio Nigro, 241 - Salgadinho, Olinda",-8.028419999999997,-34.8659566,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Oncologia,oncologia,"Avenida Cruz Cabugá, 1597 - Santo Amaro, Recife",-8.041417299999999,-34.8734511,"hospital,health,point_of_interest,establishment",Independente / Sem chain identificado,Hospital,EXCLUDE
"RECIFE, PE",,Connectip,connectip,"Avenida Governador Agamenon Magalhães, 3411 - Santo Amaro, Recife",-8.037884499999999,-34.8764374,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Sign Print,sign print,Brazil,-8.026919399999999,-34.8691093,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Laboratório de Análises Clínicas Moraes,laboratorio de analises clinicas moraes,"Avenida Cruz Cabugá, 1563 - Santo Amaro, Recife",-8.0418374,-34.87345749999999,"health,point_of_interest,establishment",Independente / Sem chain identificado,Clínica / Saúde,EXCLUDE
"RECIFE, PE",,Jet Cartuchos,jet cartuchos,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.038073599999999,-34.871276,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Giraffas Shopping Tacaruna,giraffas shopping tacaruna,"Shopping Tacaruna - Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.037927299999998,-34.8718596,"restaurant,food,point_of_interest,establishment",Fast-food chain,Restaurante,EXCLUDE
"RECIFE, PE",,SPÜK SHOPPING TACARUNA,spuk shopping tacaruna,"Shopping Tacaruna - Avenida Governador Agamenon Magalhães, 153 - LOJA 121A - Santo Amaro, Recife",-8.0387751,-34.87120470000001,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Scala,scala,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0376392,-34.87078439999999,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Loja Vivo,loja vivo,"Avenida Governador Agamenon Magalhães, 153 - Loja 332 - Santo Amaro, Recife",-8.0387608,-34.8711893,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Santa Lolla,santa lolla,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0387608,-34.8711893,"shoe_store,clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Sapataria,EXCLUDE
"RECIFE, PE",,Pharmacy Santa Maria,pharmacy santa maria,"Avenida Governador Agamenon Magalhães, 153 - Loja 172/173 - Santo Amaro, Recife",-8.0387608,-34.8711893,"pharmacy,health,store,point_of_interest,establishment",Independente / Sem chain identificado,Farmácia,TARGET
"RECIFE, PE",,Tip Top Shopping Tacaruna,tip top shopping tacaruna,"Avenida Governador Agamenon Magalhães, 153 - Loja 09B - Santo Amaro, Recife",-8.0387608,-34.8711893,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Renner,renner,"Av. Governador Agamenon Magalhães, 153 - Shopping Tacaruna - Santo Amaro, Recife",-8.0387608,-34.8711893,"clothing_store,shoe_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Delta Expresso,delta expresso,"Avenida Agamenon Magalhães, 153 - 30 - Santo Amaro, Recife",-8.0378393,-34.8709773,"cafe,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,C & A Fashions - Governor Avenue Agamenon,c & a fashions - governor avenue agamenon,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0374117,-34.8708939,"clothing_store,shoe_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Colcci,colcci,"Avenida Governador Agamenon Magalhães, 153 - 248 - Santo Amaro, Recife",-8.038133799999999,-34.8711665,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Mr. Cabana,mr. cabana,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.038073599999999,-34.871276,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Brasileirinhos,brasileirinhos,"Condomínio Shopping Center Tacaruna - Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0378247,-34.8712931,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Arena Fit Shopping Tacaruna,arena fit shopping tacaruna,"Condomínio Shopping Center Tacaruna - Avenida Governador Agamenon Magalhães, 153 - Loja 230/1 - Santo Amaro, Recife",-8.0376746,-34.87126329999999,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Leitura,leitura,"Shopping Tacaruna, Avenida Governador Agamenon Magalhães, 153 - 30 - L1 - Santo Amaro, Recife",-8.0372294,-34.8712351,"book_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Livraria,EXCLUDE
"RECIFE, PE",,Shop Coral Snake,shop coral snake,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0377537,-34.87149019999999,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Centauro,centauro,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0374631,-34.87143229999999,"shoe_store,clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Sapataria,EXCLUDE
"RECIFE, PE",,Clube Melissa Shopping Tacaruna,clubelissa shopping tacaruna,"Avenida Governador Agamenon Magalhães, 153 - 119 - Santo Amaro, Recife",-8.037848199999999,-34.871622,"shoe_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Sapataria,EXCLUDE
"RECIFE, PE",,Prata Rara - Shopping Tacaruna,prata rara - shopping tacaruna,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.037932500000002,-34.871673,"jewelry_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Smartlet - Shopping Tacaruna,smartlet - shopping tacaruna,"Shopping Tacaruna - Avenida Governador Agamenon Magalhães, 153 - 137 - Santo Amaro, Recife",-8.038020999999997,-34.871708,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Ótica Visão - Shopping Tacaruna,otica visao - shopping tacaruna,"Avenida Governador Agamenon Magalhães, 153 - 1 Andar, Loja 216 - Santo Amaro, Recife",-8.037985599999999,-34.8717172,"health,store,point_of_interest,establishment",Independente / Sem chain identificado,Clínica / Saúde,REVIEW
"RECIFE, PE",,Malwee Kids Shopping Tacaruna,malwee kids shopping tacaruna,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0377802,-34.8716714,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Braccialetto,braccialetto,"Avenida Governador Agamenon Magalhães, 153 - 1 Andar - Santo Amaro, Recife",-8.037975399999999,-34.8717322,"jewelry_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,JAC Motors,jac motors,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.037975399999999,-34.8717322,"car_dealer,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Sorveteria Nestlé,sorveteria nestle,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.037975399999999,-34.8717322,"food,store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,EXCLUDE
"RECIFE, PE",,DWZ Shopping Tacaruna l Moda feminina,dwz shopping tacaruna l moda feminina,"Shopping Tacarana - L2, Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.037975399999999,-34.8717322,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Crocs,crocs,"shopping Tacaruna - Avenida Governador Agamenon Magalhães, 153 - 340 - Santo Amaro, Recife",-8.037975399999999,-34.8717322,"shoe_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Sapataria,EXCLUDE
"RECIFE, PE",,Euro,euro,"1, Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.037975399999999,-34.8717322,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Bali,bali,"Avenida Governador Agamenon Magalhães, 153 - 1 Andar - Santo Amaro, Recife",-8.037975399999999,-34.8717322,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Imaginarium,imaginarium,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.037975399999999,-34.8717322,"home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Casa & Decoração,EXCLUDE
"RECIFE, PE",,Mr. Kitsch,mr. kitsch,"Loja 259 - 1º andar - Shopping Tacaruna, Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0378247,-34.8717281,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Vivara,vivara,"Avenida Governador Agamenon Magalhães, 153 - 160 B-C-D - Santo Amaro, Recife",-8.0380183,-34.871785,"jewelry_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Dinni,dinni,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0383133,-34.8718569,"shoe_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Sapataria,EXCLUDE
"RECIFE, PE",,Belle Semijoias - Shopping Tacaruna - Recife PE,belle semijoias - shopping tacaruna - recife pe,"Rua Gov Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0379795,-34.8717823,"jewelry_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Taco Tacaruna,taco tacaruna,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0379795,-34.8717823,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,ESPOSENDE CALÇADOS II,esposende calcados ii,"Avenida Governador Agamenon Magalhães, 153 343 - Santo Amaro, Recife",-8.0379795,-34.8717823,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Mahogany,mahogany,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0373386,-34.87161459999999,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Arezzo Shopping Tacaruna,arezzo shopping tacaruna,"Av. Governador Agamenon Magalhães, 153 Ljs. 316/317, Avenida Governador Agamenon Magalhães, 153 - Lj 316/317 - Santo Amaro, Recife",-8.038166899999998,-34.8718929,"shoe_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Sapataria,EXCLUDE
"RECIFE, PE",,Loja TIM,loja tim,"Avenida Governador Agamenon Magalhães, 135 - Santo Amaro, Recife",-8.037517500000002,-34.8717196,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,The Body Shop,the body shop,"Condomínio Shopping Center Tacaruna - Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.038004899999999,-34.8718782,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Cia do Terno,cia do terno,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.037966299999999,-34.8718705,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Hope,hope,"1, Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.0379592,-34.87187029999999,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,First Class,first class,"Avenida Governador Agamenon Magalhães, 153 - Santo Amaro, Recife",-8.037966299999999,-34.8718705,"furniture_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
"RECIFE, PE",,Pousada Sitio Do Carmo,pousada sitio do carmo,"Rua Doutor Justino Goncalves, 75 - Carmo, Olinda",-8.018368999999998,-34.8491283,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Hiperdot Tecnologia e Resultados,hiperdot tecnologia e resultados,"Rua Manuel Borba, 270 - Carmo, Olinda",-8.021166299999997,-34.8506085,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Igreja de Santa Cruz Dos Milagres,igreja de santa cruz dos milagres,"Travessa Cruz dos Milagres, S/N - Varadouro, Olinda",-8.0221904,-34.8523134,"church,place_of_worship,point_of_interest,establishment",Independente / Sem chain identificado,Igreja,EXCLUDE
"RECIFE, PE",,Machado Construções Ltda,machado construcoes,"Rua Manuel Borba, 458 - Carmo, Olinda",-8.021678099999999,-34.85136300000001,"point_of_interest,general_contractor,establishment",Independente / Sem chain identificado,Construtora,EXCLUDE
"RECIFE, PE",,Praça dos Milagres,praca dos milagres,"Travessa Cruz dos Milagres - Varadouro, Olinda",-8.021936,-34.851859,"tourist_attraction,landmark,park,point_of_interest,establishment",Independente / Sem chain identificado,Ponto Turístico,EXCLUDE
"RECIFE, PE",,"Secretaria de Esporte, Lazer e Juventude","secretaria de esporte, lazer e juventude","Travessa Cruz dos Milagres, 139 - Varadouro, Olinda",-8.021588699999999,-34.8517637,"local_government_office,point_of_interest,establishment",Independente / Sem chain identificado,Órgão Público,EXCLUDE
"RECIFE, PE",,JCL Arquitetos,jcl arquitetos,"Rua Manuel Borba, 248 - Carmo, Olinda",-8.0212939,-34.85078279999999,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Department of Works,department of works,"Rua Manuel Borba, 270 - Varadouro, Olinda",-8.0210794,-34.85065059999999,"local_government_office,point_of_interest,establishment",Independente / Sem chain identificado,Órgão Público,EXCLUDE
"RECIFE, PE",,Telefone Público,telefone publico,"Próximo ao, Número 38 - Rua Siqueira Campos, S/N - Varadouro, Olinda",-8.021452499999999,-34.85230639999999,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Pernambuco - Department of Education,pernambuco - department of education,"Travessa Cruz dos Milagres, 1 - Milagres, Olinda",-8.0210239,-34.85074889999999,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Cacoete Produções,cacoete producoes,"Rua Siqueira Campos, 38 - Varadouro, Olinda",-8.021326199999999,-34.8525396,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Politec school Olinda,politec school olinda,"Avenida Sigismundo Gonçalves, 184 - Varadouro, Olinda",-8.020983899999997,-34.8518367,"school,point_of_interest,establishment",Independente / Sem chain identificado,Escola,EXCLUDE
"RECIFE, PE",,Estudio 1,estudio 1,"Avenida Sigismundo Gonçalves, 212 - Varadouro, Olinda",-8.020897699999999,-34.8517041,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Armazém Coral Achaqui,armazem coral achaqui,"Avenida Sigismundo Gonçalves, 78 - Varadouro, Olinda",-8.0210963,-34.85299449999999,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Marco Pernambucano da Moda,marco pernambucano da moda,"Avenida Sigismundo Gonçalves - Varadouro, Olinda",-8.020759,-34.851876,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
